enrollment_id,learner_id,course_id,enroll_date,completion_date,is_completed,progress_pct,time_spent_hours,video_watch_pct,quiz_score_avg,num_quiz_attempts,assignments_completed,user_rating,days_to_complete
ENR003859,LRN01279,CRS0174,2025-12-12,,0,4,2.5,17.7,,0,1,,
ENR003860,LRN01279,CRS0193,2025-10-27,,0,21,8.9,31.5,89.4,1,4,,
ENR003861,LRN01280,CRS0168,2024-12-17,2025-01-05,1,100,10.9,99.1,68.7,5,7,4.6,19.0
ENR003862,LRN01281,CRS0036,2025-02-24,,0,35,4.2,45.6,75.0,1,2,,
ENR003863,LRN01281,CRS0015,2024-12-21,,0,41,13.4,35.2,82.8,2,4,,
ENR003864,LRN01281,CRS0034,2024-11-30,,0,30,17.5,25.2,57.3,1,8,,
ENR003865,LRN01281,CRS0020,2025-02-25,,0,28,15.8,41.9,63.4,1,7,,
ENR003866,LRN01281,CRS0010,2024-11-19,,0,57,3.1,71.2,78.6,2,3,,
ENR003867,LRN01281,CRS0081,2025-03-08,,0,10,6.0,3.1,,0,2,,
ENR003868,LRN01281,CRS0190,2024-12-18,,0,54,17.8,54.4,70.1,2,8,,
ENR003869,LRN01281,CRS0171,2024-11-18,,0,23,3.1,25.8,40.5,1,2,,
ENR003870,LRN01281,CRS0198,2024-11-15,2024-12-15,1,100,27.6,100.0,74.6,5,12,2.4,30.0
ENR003871,LRN01281,CRS0039,2024-12-06,2025-02-14,1,100,79.7,100.0,29.3,5,29,3.7,70.0
ENR003872,LRN01281,CRS0002,2025-04-02,2025-05-09,1,100,32.3,100.0,65.2,5,14,4.4,37.0
ENR003873,LRN01281,CRS0033,2024-11-14,,0,37,20.5,26.5,58.3,1,12,,
ENR003874,LRN01282,CRS0030,2024-03-10,,0,24,19.2,22.9,64.0,1,7,,
ENR003875,LRN01283,CRS0183,2024-04-24,2024-07-07,1,100,42.4,86.9,49.6,5,22,4.8,74.0
ENR003876,LRN01283,CRS0046,2024-06-09,,0,40,8.1,50.4,40.3,2,3,,
ENR003877,LRN01284,CRS0057,2025-07-25,,0,37,5.1,38.3,19.7,1,3,,
ENR003878,LRN01285,CRS0128,2025-12-10,,0,15,4.7,22.9,,0,2,,
ENR003879,LRN01286,CRS0059,2024-02-25,,0,3,0.4,8.2,,0,0,,
ENR003880,LRN01286,CRS0111,2024-03-16,,0,23,11.5,37.1,86.5,1,6,,
ENR003881,LRN01286,CRS0067,2024-05-19,,0,44,13.2,49.6,75.1,2,5,,
ENR003882,LRN01286,CRS0064,2024-02-27,,0,6,1.7,1.6,,0,1,,
ENR003883,LRN01286,CRS0034,2024-06-09,,0,47,19.2,47.3,69.9,2,13,,
ENR003884,LRN01286,CRS0044,2024-02-04,,0,41,9.9,35.2,72.6,2,8,,
ENR003885,LRN01286,CRS0070,2024-01-13,,0,17,1.8,27.1,,0,1,,
ENR003886,LRN01286,CRS0048,2024-03-10,,0,4,1.3,0.0,,0,0,,
ENR003887,LRN01286,CRS0073,2024-04-23,,0,38,13.3,35.0,82.3,1,6,,
ENR003888,LRN01286,CRS0063,2024-04-02,,0,31,3.2,39.8,41.1,1,2,,
ENR003889,LRN01286,CRS0069,2024-05-23,2024-06-15,1,100,6.1,99.3,39.5,5,5,4.2,23.0
ENR003890,LRN01286,CRS0005,2024-05-31,,0,25,11.7,35.6,49.2,1,6,,
ENR003891,LRN01287,CRS0130,2024-04-14,2024-05-11,1,100,17.0,100.0,84.4,5,11,4.9,27.0
ENR003892,LRN01287,CRS0009,2024-07-19,,0,37,9.8,27.0,55.8,1,7,,
ENR003893,LRN01287,CRS0017,2024-06-23,2024-07-11,1,100,17.2,91.3,89.3,5,8,4.0,18.0
ENR003894,LRN01287,CRS0033,2024-02-12,,0,32,15.8,37.5,71.0,1,10,,
ENR003895,LRN01287,CRS0001,2024-05-30,,0,29,1.7,39.6,46.4,1,1,,
ENR003896,LRN01287,CRS0040,2024-07-15,2024-09-17,1,100,40.4,100.0,50.5,5,19,2.4,64.0
ENR003897,LRN01288,CRS0067,2024-07-31,,0,3,0.5,0.0,,0,0,,
ENR003898,LRN01289,CRS0176,2024-11-05,2024-11-12,1,100,5.3,92.6,61.9,5,5,4.8,7.0
ENR003899,LRN01290,CRS0134,2023-12-21,,0,8,0.8,9.0,,0,0,,
ENR003900,LRN01290,CRS0081,2024-04-14,2024-06-09,1,100,49.8,92.5,60.0,5,21,2.7,56.0
ENR003901,LRN01290,CRS0095,2024-01-15,,0,23,19.1,28.9,69.4,1,6,,
ENR003902,LRN01290,CRS0094,2023-12-23,,0,51,25.1,47.7,84.5,2,15,,
ENR003903,LRN01290,CRS0024,2024-04-26,2024-05-27,1,100,40.5,100.0,69.2,5,15,4.3,31.0
ENR003904,LRN01290,CRS0085,2024-01-27,,0,16,4.5,19.6,,0,1,,
ENR003905,LRN01291,CRS0119,2025-11-22,,0,22,2.3,25.0,70.0,1,1,,
ENR003906,LRN01291,CRS0191,2025-10-02,2025-10-10,1,100,14.4,95.4,53.1,5,7,3.9,8.0
ENR003907,LRN01292,CRS0152,2025-12-03,,0,35,4.2,24.4,62.7,1,1,,
ENR003908,LRN01293,CRS0113,2024-10-23,2024-11-07,1,100,15.0,100.0,76.6,5,8,3.5,15.0
ENR003909,LRN01294,CRS0052,2024-04-07,,0,48,22.8,37.2,95.7,2,9,,
ENR003910,LRN01294,CRS0177,2024-08-06,,0,31,5.0,21.6,76.5,1,1,,
ENR003911,LRN01294,CRS0188,2024-06-12,,0,55,7.2,42.0,50.4,2,7,,
ENR003912,LRN01294,CRS0191,2024-02-29,2024-03-08,1,100,16.3,100.0,33.8,5,7,2.9,8.0
ENR003913,LRN01294,CRS0161,2024-06-26,2024-08-19,1,100,82.6,86.5,77.0,5,30,4.7,54.0
ENR003914,LRN01294,CRS0187,2024-04-09,,0,42,21.0,47.8,56.8,2,12,,
ENR003915,LRN01294,CRS0195,2024-07-10,2024-08-13,1,100,54.8,100.0,43.1,5,21,4.6,34.0
ENR003916,LRN01294,CRS0199,2024-07-21,,0,17,3.5,5.6,,0,2,,
ENR003917,LRN01295,CRS0009,2024-03-19,,0,26,11.5,16.7,47.0,1,5,,
ENR003918,LRN01295,CRS0062,2024-02-01,,0,30,4.6,23.4,30.5,1,2,,
ENR003919,LRN01296,CRS0140,2026-01-07,,0,65,21.8,70.9,93.0,3,9,,
ENR003920,LRN01296,CRS0119,2025-07-21,,0,18,2.5,23.2,,0,1,,
ENR003921,LRN01297,CRS0065,2024-01-10,,0,11,2.2,7.9,,0,1,,
ENR003922,LRN01297,CRS0012,2023-12-19,,0,40,4.9,51.1,61.9,2,3,,
ENR003923,LRN01297,CRS0002,2024-04-18,,0,25,8.2,34.9,71.1,1,3,,
ENR003924,LRN01298,CRS0070,2024-08-19,2024-08-28,1,100,11.0,87.1,66.9,5,7,3.8,9.0
ENR003925,LRN01299,CRS0069,2025-06-13,,0,34,1.9,36.9,60.2,1,1,,
ENR003926,LRN01300,CRS0186,2025-06-08,,0,25,8.1,34.2,45.8,1,4,,
ENR003927,LRN01301,CRS0174,2024-10-19,,0,2,1.3,0.0,,0,0,,
ENR003928,LRN01301,CRS0194,2024-10-01,2024-11-18,1,100,67.7,100.0,54.3,5,32,4.2,48.0
ENR003929,LRN01301,CRS0156,2024-07-16,,0,27,2.0,34.2,61.6,1,1,,
ENR003930,LRN01302,CRS0168,2024-11-01,2024-11-16,1,100,13.2,100.0,77.6,5,7,3.4,15.0
ENR003931,LRN01302,CRS0163,2024-08-24,2024-09-12,1,100,13.3,100.0,81.8,5,6,3.0,19.0
ENR003932,LRN01303,CRS0019,2024-08-16,,0,36,14.0,39.9,91.0,1,7,,
ENR003933,LRN01304,CRS0023,2025-08-09,2025-09-18,1,100,51.4,97.6,73.3,5,21,4.2,40.0
ENR003934,LRN01304,CRS0013,2025-07-16,2025-08-14,1,100,33.7,93.5,63.0,5,12,4.4,29.0
ENR003935,LRN01304,CRS0028,2025-06-18,,0,26,5.8,38.3,37.2,1,2,,
ENR003936,LRN01304,CRS0029,2025-08-23,,0,14,2.2,23.6,,0,1,,
ENR003937,LRN01304,CRS0107,2025-07-04,2025-08-13,1,100,46.9,95.3,79.3,5,16,4.4,40.0
ENR003938,LRN01304,CRS0033,2025-04-22,2025-06-20,1,100,88.5,100.0,57.7,5,32,3.3,59.0
ENR003939,LRN01304,CRS0032,2025-05-10,2025-05-23,1,100,18.6,100.0,70.6,5,9,4.4,13.0
ENR003940,LRN01305,CRS0127,2025-06-27,,0,29,10.1,33.0,27.2,1,4,,
ENR003941,LRN01306,CRS0028,2025-07-20,,0,28,5.0,35.5,63.8,1,2,,
ENR003942,LRN01307,CRS0067,2024-11-10,2024-12-16,1,100,26.0,87.4,40.8,5,12,4.5,36.0
ENR003943,LRN01308,CRS0091,2024-12-11,,0,33,2.6,23.6,55.2,1,1,,
ENR003944,LRN01308,CRS0044,2024-11-18,,0,27,13.6,27.3,78.6,1,5,,
ENR003945,LRN01308,CRS0077,2025-01-19,2025-03-06,1,100,55.6,100.0,89.6,5,21,2.8,46.0
ENR003946,LRN01308,CRS0188,2024-12-17,2025-01-10,1,100,29.3,100.0,78.2,5,12,4.8,24.0
ENR003947,LRN01308,CRS0103,2025-01-04,2025-02-22,1,100,49.4,96.2,29.7,5,23,3.9,49.0
ENR003948,LRN01308,CRS0105,2024-12-17,,0,38,2.8,24.6,39.4,1,1,,
ENR003949,LRN01308,CRS0083,2024-12-08,2025-01-31,1,100,61.4,95.8,82.0,5,21,4.3,54.0
ENR003950,LRN01308,CRS0110,2025-01-23,,0,24,3.0,13.5,52.9,1,2,,
ENR003951,LRN01308,CRS0099,2024-11-08,,0,51,2.0,45.5,88.5,2,2,,
ENR003952,LRN01308,CRS0084,2025-02-15,,0,59,4.0,73.4,73.2,2,2,,
ENR003953,LRN01308,CRS0088,2025-01-01,2025-01-10,1,100,10.2,90.0,57.0,5,8,4.6,9.0
ENR003954,LRN01308,CRS0151,2025-03-18,,0,52,41.4,59.0,80.4,2,17,,
ENR003955,LRN01308,CRS0109,2025-01-03,2025-01-21,1,100,19.7,89.1,77.3,5,11,3.3,18.0
ENR003956,LRN01308,CRS0119,2024-11-29,2024-12-11,1,100,15.9,88.3,63.7,5,6,4.9,12.0
ENR003957,LRN01309,CRS0182,2025-10-11,,0,21,1.5,24.4,48.8,1,1,,
ENR003958,LRN01310,CRS0161,2024-05-31,,0,17,11.0,27.9,,0,5,,
ENR003959,LRN01310,CRS0164,2024-09-23,,0,17,4.3,19.6,,0,2,,
ENR003960,LRN01310,CRS0027,2024-10-21,,0,10,3.4,14.3,,0,1,,
ENR003961,LRN01310,CRS0144,2024-09-22,,0,21,15.8,30.5,68.1,1,6,,
ENR003962,LRN01310,CRS0178,2024-07-16,2024-08-11,1,100,28.5,100.0,75.0,5,11,2.6,26.0
ENR003963,LRN01310,CRS0190,2024-10-28,,0,4,1.6,5.1,,0,0,,
ENR003964,LRN01311,CRS0183,2024-10-19,2025-03-24,1,100,56.4,100.0,66.0,5,22,3.4,156.0
ENR003965,LRN01311,CRS0096,2024-09-09,,0,52,6.3,60.6,77.4,2,4,,
ENR003966,LRN01311,CRS0099,2024-08-24,,0,15,0.7,13.1,,0,0,,
ENR003967,LRN01311,CRS0064,2024-08-15,,0,10,3.0,0.0,,0,2,,
ENR003968,LRN01311,CRS0172,2024-08-26,2024-09-11,1,100,7.3,100.0,51.9,5,4,4.1,16.0
ENR003969,LRN01311,CRS0187,2024-11-05,,0,34,12.3,21.3,86.1,1,10,,
ENR003970,LRN01311,CRS0180,2024-08-11,2025-02-01,1,100,78.2,100.0,80.7,5,25,4.4,174.0
ENR003971,LRN01312,CRS0197,2023-12-08,,0,49,20.9,46.0,19.0,2,10,,
ENR003972,LRN01313,CRS0173,2025-04-15,,0,29,10.1,24.4,32.3,1,7,,
ENR003973,LRN01314,CRS0014,2024-11-04,2024-11-25,1,100,24.3,100.0,92.0,5,8,4.0,21.0
ENR003974,LRN01315,CRS0092,2024-07-12,,0,51,10.3,59.9,52.7,2,8,,
ENR003975,LRN01315,CRS0152,2024-11-15,,0,18,1.9,32.0,,0,1,,
ENR003976,LRN01316,CRS0002,2024-06-05,,0,30,10.0,27.3,58.3,1,4,,
ENR003977,LRN01317,CRS0157,2025-09-24,,0,31,8.7,42.5,83.6,1,4,,
ENR003978,LRN01317,CRS0156,2025-10-13,,0,16,1.1,15.3,,0,0,,
ENR003979,LRN01317,CRS0147,2025-06-19,,0,24,4.9,14.5,49.7,1,2,,
ENR003980,LRN01318,CRS0141,2025-06-18,,0,14,5.9,8.4,,0,4,,
ENR003981,LRN01319,CRS0115,2024-08-02,,0,7,1.3,0.0,,0,1,,
ENR003982,LRN01320,CRS0031,2024-10-15,,0,71,29.5,67.4,69.0,3,22,,
ENR003983,LRN01320,CRS0029,2024-12-16,,0,14,2.8,5.2,,0,1,,
ENR003984,LRN01320,CRS0008,2024-10-29,,0,32,1.4,30.9,67.7,1,1,,
ENR003985,LRN01321,CRS0129,2025-05-22,,0,8,1.3,21.0,,0,0,,
ENR003986,LRN01322,CRS0089,2024-08-22,,0,14,2.5,11.8,,0,1,,
ENR003987,LRN01322,CRS0082,2024-07-14,,0,26,1.9,29.6,66.3,1,1,,
ENR003988,LRN01322,CRS0105,2024-04-04,,0,47,3.5,34.0,65.6,2,1,,
ENR003989,LRN01322,CRS0086,2024-04-09,,0,58,4.8,67.3,73.7,2,3,,
ENR003990,LRN01322,CRS0119,2024-05-14,,0,40,5.7,46.9,45.1,2,2,,
ENR003991,LRN01322,CRS0097,2024-07-05,2024-07-27,1,100,12.1,100.0,58.4,5,6,4.1,22.0
ENR003992,LRN01322,CRS0004,2024-06-26,2024-10-19,1,100,63.1,95.9,66.2,5,28,3.1,115.0
ENR003993,LRN01322,CRS0084,2024-07-15,2024-08-02,1,100,11.9,95.9,86.6,5,4,4.4,18.0
ENR003994,LRN01322,CRS0101,2024-03-28,,0,19,2.3,32.7,,0,1,,
ENR003995,LRN01323,CRS0099,2024-06-19,2024-06-27,1,100,5.6,89.8,73.1,5,4,4.4,8.0
ENR003996,LRN01324,CRS0074,2024-07-07,2024-09-11,1,100,49.7,86.2,36.6,5,24,4.1,66.0
ENR003997,LRN01324,CRS0129,2024-10-24,,0,14,2.4,4.1,,0,1,,
ENR003998,LRN01324,CRS0142,2024-07-25,,0,29,4.0,19.6,89.5,1,3,,
ENR003999,LRN01324,CRS0172,2024-07-20,2024-07-28,1,100,7.0,89.6,56.3,5,4,4.6,8.0
ENR004000,LRN01325,CRS0018,2025-05-01,,0,9,0.8,0.0,,0,0,,
ENR004001,LRN01325,CRS0070,2025-07-27,2025-08-17,1,100,9.3,98.5,82.1,5,7,3.7,21.0
ENR004002,LRN01325,CRS0115,2025-07-08,,0,20,8.2,32.1,,0,2,,
ENR004003,LRN01325,CRS0106,2025-07-10,,0,8,1.2,22.1,,0,1,,
ENR004004,LRN01326,CRS0050,2025-08-20,2025-09-21,1,100,7.2,99.7,80.7,5,4,4.4,32.0
ENR004005,LRN01326,CRS0023,2025-03-28,,0,33,9.4,43.1,76.2,1,7,,
ENR004006,LRN01327,CRS0183,2024-09-08,,0,27,10.4,13.7,47.1,1,6,,
ENR004007,LRN01328,CRS0022,2024-08-13,,0,45,22.4,53.7,79.6,2,12,,
ENR004008,LRN01329,CRS0017,2024-07-08,,0,55,5.3,40.7,54.5,2,4,,
ENR004009,LRN01329,CRS0039,2024-06-17,2024-09-22,1,100,62.0,100.0,42.6,5,29,3.2,97.0
ENR004010,LRN01330,CRS0031,2025-07-15,,0,45,28.1,32.5,50.0,2,14,,
ENR004011,LRN01331,CRS0074,2025-08-22,,0,12,3.8,19.2,,0,2,,
ENR004012,LRN01332,CRS0085,2025-10-28,,0,28,4.4,26.6,51.9,1,3,,
ENR004013,LRN01332,CRS0091,2025-12-04,,0,13,1.8,10.5,,0,0,,
ENR004014,LRN01333,CRS0029,2024-07-28,,0,18,3.5,21.4,,0,2,,
ENR004015,LRN01334,CRS0186,2025-11-02,2026-03-12,1,100,35.1,100.0,57.9,5,16,4.9,130.0
ENR004016,LRN01335,CRS0147,2024-10-04,,0,5,1.2,2.6,,0,0,,
ENR004017,LRN01335,CRS0173,2024-07-08,2024-08-06,1,100,68.1,90.5,75.2,5,25,4.4,29.0
ENR004018,LRN01335,CRS0127,2024-11-22,2024-12-05,1,100,40.2,99.1,52.7,5,15,3.9,13.0
ENR004019,LRN01336,CRS0174,2025-03-31,,0,19,14.9,12.5,,0,6,,
ENR004020,LRN01337,CRS0189,2025-02-04,,0,50,40.1,55.5,32.4,2,17,,
ENR004021,LRN01337,CRS0166,2025-03-09,,0,51,3.1,44.9,77.8,2,2,,
ENR004022,LRN01337,CRS0141,2025-03-16,,0,18,8.3,25.3,,0,5,,
ENR004023,LRN01337,CRS0187,2025-02-15,,0,43,26.2,46.5,85.3,2,12,,
ENR004024,LRN01337,CRS0199,2025-02-25,,0,17,3.2,27.9,,0,2,,
ENR004025,LRN01337,CRS0181,2025-01-08,,0,8,2.9,16.5,,0,1,,
ENR004026,LRN01338,CRS0168,2025-03-21,,0,39,2.6,29.8,72.5,1,2,,
ENR004027,LRN01338,CRS0011,2025-02-13,,0,31,10.4,22.0,81.7,1,3,,
ENR004028,LRN01338,CRS0013,2025-02-24,,0,51,13.0,57.8,63.1,2,6,,
ENR004029,LRN01338,CRS0113,2024-11-09,,0,27,1.7,32.5,74.6,1,2,,
ENR004030,LRN01338,CRS0018,2024-12-08,2025-01-29,1,100,9.3,100.0,56.4,5,6,4.0,52.0
ENR004031,LRN01338,CRS0197,2025-02-07,,0,26,7.4,39.7,41.7,1,5,,
ENR004032,LRN01338,CRS0176,2025-03-27,,0,9,0.3,15.6,,0,0,,
ENR004033,LRN01338,CRS0118,2025-01-03,,0,44,15.5,37.2,44.9,2,12,,
ENR004034,LRN01338,CRS0172,2025-02-17,,0,28,1.7,26.0,87.1,1,1,,
ENR004035,LRN01338,CRS0179,2025-01-16,,0,20,3.2,18.3,,0,2,,
ENR004036,LRN01338,CRS0181,2024-12-26,,0,52,25.7,39.0,56.3,2,10,,
ENR004037,LRN01338,CRS0198,2025-01-15,,0,25,7.0,14.7,42.0,1,3,,
ENR004038,LRN01338,CRS0193,2025-02-23,2025-12-05,1,100,65.0,98.6,75.8,5,22,4.2,285.0
ENR004039,LRN01338,CRS0015,2025-02-05,,0,18,5.7,16.0,,0,2,,
ENR004040,LRN01338,CRS0047,2024-11-29,2025-02-04,1,100,13.8,99.3,58.9,5,5,3.6,67.0
ENR004041,LRN01339,CRS0151,2024-11-15,,0,59,33.0,63.8,63.5,2,19,,
ENR004042,LRN01339,CRS0008,2024-10-16,,0,17,0.6,8.3,,0,0,,
ENR004043,LRN01340,CRS0143,2025-03-15,,0,40,2.4,42.7,66.9,2,1,,
ENR004044,LRN01340,CRS0098,2025-03-20,2025-04-02,1,100,15.8,100.0,69.0,5,9,3.6,13.0
ENR004045,LRN01340,CRS0086,2025-02-07,,0,27,1.7,26.3,72.3,1,1,,
ENR004046,LRN01341,CRS0069,2025-12-15,,0,31,1.3,33.3,71.0,1,1,,
ENR004047,LRN01341,CRS0036,2025-12-31,,0,15,1.5,16.9,,0,1,,
ENR004048,LRN01341,CRS0114,2026-01-07,,0,32,9.5,30.5,43.5,1,5,,
ENR004049,LRN01341,CRS0119,2025-10-01,,0,3,0.5,0.0,,0,0,,
ENR004050,LRN01342,CRS0045,2025-02-27,,0,27,2.9,25.9,64.0,1,1,,
ENR004051,LRN01342,CRS0190,2025-05-14,2025-06-25,1,100,40.5,100.0,40.4,5,15,4.7,42.0
ENR004052,LRN01342,CRS0197,2025-05-03,,0,29,15.9,40.7,55.0,1,6,,
ENR004053,LRN01343,CRS0066,2024-05-04,,0,17,2.6,28.7,,0,1,,
ENR004054,LRN01343,CRS0089,2024-04-09,,0,11,2.2,11.9,,0,1,,
ENR004055,LRN01343,CRS0192,2024-05-25,,0,53,31.7,47.1,44.6,2,16,,
ENR004056,LRN01344,CRS0061,2025-03-15,,0,26,14.0,13.2,98.0,1,6,,
ENR004057,LRN01344,CRS0012,2025-01-16,,0,43,6.4,53.6,88.7,2,3,,
ENR004058,LRN01344,CRS0055,2025-01-28,,0,23,12.7,14.7,76.1,1,4,,
ENR004059,LRN01344,CRS0049,2025-06-28,,0,47,25.5,61.9,36.9,2,10,,
ENR004060,LRN01344,CRS0070,2025-04-13,,0,20,2.0,20.6,,0,1,,
ENR004061,LRN01345,CRS0165,2025-12-02,,0,36,24.5,26.7,71.6,1,11,,
ENR004062,LRN01345,CRS0184,2026-01-28,,0,21,7.6,8.3,84.5,1,5,,
ENR004063,LRN01346,CRS0084,2024-08-05,,0,15,1.1,16.7,,0,0,,
ENR004064,LRN01346,CRS0093,2024-07-20,,0,51,11.6,45.4,20.2,2,7,,
ENR004065,LRN01346,CRS0058,2024-10-22,,0,44,32.8,41.1,47.1,2,11,,
ENR004066,LRN01346,CRS0091,2024-07-13,,0,21,1.5,8.7,85.7,1,1,,
ENR004067,LRN01346,CRS0102,2024-07-21,,0,68,28.9,63.3,87.1,3,17,,
ENR004068,LRN01346,CRS0069,2024-10-12,,0,26,1.8,25.3,53.1,1,1,,
ENR004069,LRN01346,CRS0098,2024-05-29,,0,37,5.9,45.3,47.3,1,3,,
ENR004070,LRN01346,CRS0143,2024-06-14,,0,51,1.6,48.8,56.7,2,2,,
ENR004071,LRN01346,CRS0109,2024-08-15,2024-10-16,1,100,20.9,85.1,25.3,5,11,4.1,62.0
ENR004072,LRN01346,CRS0100,2024-05-15,,0,12,2.8,17.5,,0,1,,
ENR004073,LRN01347,CRS0140,2024-09-17,,0,26,5.2,40.8,78.3,1,3,,
ENR004074,LRN01347,CRS0178,2024-05-04,,0,10,2.4,2.4,,0,1,,
ENR004075,LRN01347,CRS0168,2024-07-23,,0,1,0.1,7.7,,0,0,,
ENR004076,LRN01347,CRS0200,2024-07-16,,0,44,11.1,58.9,70.3,2,6,,
ENR004077,LRN01348,CRS0178,2025-01-19,2025-02-06,1,100,23.8,85.7,86.6,5,11,4.1,18.0
ENR004078,LRN01349,CRS0063,2025-09-17,2025-09-27,1,100,7.8,91.2,45.2,5,7,3.2,10.0
ENR004079,LRN01350,CRS0101,2025-08-28,2025-09-01,1,100,11.8,100.0,52.5,5,7,4.2,4.0
ENR004080,LRN01351,CRS0080,2025-10-07,,0,13,1.8,24.1,,0,1,,
ENR004081,LRN01351,CRS0066,2025-08-16,2025-09-09,1,100,13.6,85.8,90.4,5,7,2.9,24.0
ENR004082,LRN01351,CRS0117,2025-05-23,,0,22,16.6,15.5,40.5,1,6,,
ENR004083,LRN01351,CRS0174,2025-10-23,,0,37,17.6,43.7,75.1,1,12,,
ENR004084,LRN01351,CRS0045,2025-06-19,,0,27,3.3,27.7,75.0,1,1,,
ENR004085,LRN01352,CRS0019,2024-03-22,,0,7,2.1,3.6,,0,1,,
ENR004086,LRN01353,CRS0118,2024-05-26,,0,25,10.2,11.2,74.0,1,7,,
ENR004087,LRN01353,CRS0019,2024-08-25,,0,49,22.3,35.3,61.0,2,9,,
ENR004088,LRN01354,CRS0041,2024-11-05,,0,9,2.4,0.0,,0,1,,
ENR004089,LRN01354,CRS0024,2025-01-01,,0,11,4.5,0.0,,0,1,,
ENR004090,LRN01354,CRS0055,2024-12-23,,0,51,13.8,48.2,57.4,2,11,,
ENR004091,LRN01354,CRS0051,2024-11-23,,0,3,1.4,1.2,,0,0,,
ENR004092,LRN01354,CRS0184,2024-08-16,,0,72,37.1,67.9,88.2,3,18,,
ENR004093,LRN01355,CRS0014,2026-02-03,,0,28,6.2,24.0,55.9,1,2,,
ENR004094,LRN01356,CRS0115,2025-03-13,,0,14,2.5,25.0,,0,2,,
ENR004095,LRN01357,CRS0114,2024-07-15,,0,7,2.3,5.5,,0,1,,
ENR004096,LRN01358,CRS0166,2024-04-21,2024-05-02,1,100,13.1,89.4,75.9,5,4,4.1,11.0
ENR004097,LRN01358,CRS0097,2024-07-02,2024-07-16,1,100,14.6,100.0,59.9,5,6,4.3,14.0
ENR004098,LRN01358,CRS0009,2024-08-20,,0,25,9.1,13.9,87.2,1,5,,
ENR004099,LRN01358,CRS0200,2024-04-04,2024-05-10,1,100,40.0,100.0,60.5,5,14,3.0,36.0
ENR004100,LRN01359,CRS0075,2025-03-31,,0,14,5.9,2.7,,0,3,,
ENR004101,LRN01360,CRS0164,2025-10-30,2025-12-07,1,100,26.2,86.6,57.3,5,13,4.4,38.0
ENR004102,LRN01360,CRS0160,2025-08-05,,0,18,9.7,12.9,,0,4,,
ENR004103,LRN01361,CRS0056,2024-03-10,,0,7,1.8,4.1,,0,1,,
ENR004104,LRN01362,CRS0075,2023-12-29,,0,34,20.7,19.9,35.6,1,9,,
ENR004105,LRN01363,CRS0071,2025-11-17,,0,22,0.9,18.5,53.6,1,0,,
ENR004106,LRN01363,CRS0059,2025-08-27,,0,29,2.1,34.2,75.3,1,2,,
ENR004107,LRN01363,CRS0098,2026-02-08,,0,14,1.7,4.1,,0,1,,
ENR004108,LRN01364,CRS0019,2025-03-05,,0,30,13.5,24.2,51.0,1,6,,
ENR004109,LRN01365,CRS0175,2025-12-24,,0,38,2.6,39.7,87.9,1,1,,
ENR004110,LRN01365,CRS0066,2025-12-06,,0,25,3.4,25.7,51.9,1,1,,
ENR004111,LRN01365,CRS0055,2025-09-14,2026-02-23,1,100,59.3,97.5,49.9,5,21,4.0,162.0
ENR004112,LRN01365,CRS0158,2026-01-04,,0,12,0.8,3.2,,0,0,,
ENR004113,LRN01366,CRS0113,2024-08-07,2024-09-12,1,100,12.4,92.6,44.2,5,8,4.5,36.0
ENR004114,LRN01366,CRS0103,2024-11-01,,0,33,17.1,44.6,53.9,1,7,,
ENR004115,LRN01366,CRS0138,2024-08-05,,0,15,9.6,2.6,,0,4,,
ENR004116,LRN01366,CRS0101,2024-09-02,,0,20,1.5,26.5,,0,1,,
ENR004117,LRN01366,CRS0106,2024-08-06,,0,18,2.8,10.5,,0,2,,
ENR004118,LRN01366,CRS0093,2024-10-15,,0,1,0.2,0.0,,0,0,,
ENR004119,LRN01366,CRS0099,2024-07-28,,0,44,2.7,35.3,29.5,2,2,,
ENR004120,LRN01366,CRS0107,2024-07-14,,0,38,10.2,37.2,84.6,1,6,,
ENR004121,LRN01366,CRS0084,2024-12-12,,0,18,1.5,17.8,,0,0,,
ENR004122,LRN01366,CRS0047,2024-11-15,,0,32,2.8,29.2,81.2,1,1,,
ENR004123,LRN01366,CRS0109,2024-07-12,,0,61,9.9,50.6,38.3,3,6,,
ENR004124,LRN01366,CRS0095,2024-12-14,,0,7,4.0,16.4,,0,2,,
ENR004125,LRN01366,CRS0136,2024-10-02,,0,20,8.8,22.4,,0,5,,
ENR004126,LRN01366,CRS0119,2024-12-10,,0,63,10.0,77.6,58.5,3,4,,
ENR004127,LRN01366,CRS0071,2024-12-21,,0,19,0.8,31.3,,0,0,,
ENR004128,LRN01367,CRS0088,2025-07-13,2025-07-26,1,100,11.3,87.9,74.8,5,8,5.0,13.0
ENR004129,LRN01368,CRS0014,2024-10-17,2024-10-25,1,100,20.6,100.0,64.2,5,8,3.3,8.0
ENR004130,LRN01369,CRS0108,2024-08-08,,0,40,10.4,53.3,85.2,2,4,,
ENR004131,LRN01369,CRS0109,2024-06-09,2024-07-16,1,100,28.0,100.0,81.5,5,11,4.0,37.0
ENR004132,LRN01369,CRS0117,2024-09-21,,0,29,21.4,35.6,54.0,1,8,,
ENR004133,LRN01370,CRS0009,2025-02-10,,0,30,12.9,17.7,46.5,1,6,,
ENR004134,LRN01371,CRS0177,2024-09-09,,0,10,1.4,17.7,,0,0,,
