response_id,employee_id,survey_number,survey_date,overall_engagement_score,job_satisfaction,work_life_balance,career_development,manager_relationship,team_collaboration,company_culture,recognition,compensation_fairness,work_meaningfulness,autonomy,resources_support,innovation_encouraged,would_recommend,likelihood_to_stay,satisfaction_change,feedback_sentiment,feedback_length_words,participated_in_events,training_hours_completed
RESP011461,EMP01494,7,2025-09-23,42.9,4.1,4.4,5.8,4.6,3.9,5.3,6.7,4.3,4.7,4.2,5.0,5.3,0,4.9,0.5,0.429,29,1,6
RESP011462,EMP01496,7,2025-09-23,38.6,4.5,5.1,2.9,3.8,3.9,4.9,4.2,5.5,5.8,4.3,4.3,3.9,0,4.5,1.8,0.386,68,1,12
RESP011463,EMP01497,7,2025-09-23,43.5,5.3,5.8,5.2,5.3,5.1,5.5,5.4,4.7,4.5,4.4,5.3,3.6,0,4.9,0.5,0.435,72,0,4
RESP011464,EMP01498,7,2025-09-23,61.9,8.1,6.4,5.7,6.3,6.1,7.3,6.2,5.9,5.2,5.7,6.3,7.5,0,6.6,-0.5,0.619,81,1,8
RESP011465,EMP01499,7,2025-09-23,47.1,5.1,5.0,4.3,4.7,5.3,4.7,4.1,4.5,5.2,4.8,5.7,5.8,0,5.2,-1.1,0.471,32,1,0
RESP011466,EMP01500,7,2025-09-23,50.7,5.2,3.4,5.4,5.0,6.2,6.2,4.5,5.7,6.6,5.1,5.4,6.4,0,5.6,0.3,0.507,53,1,5
RESP011467,EMP01504,7,2025-09-23,29.6,2.7,3.1,4.1,3.6,4.2,3.7,2.7,3.9,4.3,4.9,3.5,3.2,0,3.7,1.8,0.296,57,0,1
RESP011468,EMP01505,7,2025-09-23,31.0,4.5,4.3,3.1,4.5,3.9,3.3,4.0,4.7,4.4,4.7,3.3,4.8,0,3.8,-0.3,0.31,31,0,0
RESP011469,EMP01506,7,2025-09-23,55.0,6.6,6.1,6.8,6.2,5.6,5.8,6.4,5.2,5.5,5.3,5.7,5.1,0,5.9,1.6,0.55,132,0,16
RESP011470,EMP01507,7,2025-09-23,31.4,4.7,4.5,3.6,3.8,4.5,2.9,4.6,4.3,3.4,4.4,4.1,4.8,0,3.8,-1.9,0.314,38,0,7
RESP011471,EMP01508,7,2025-09-23,39.0,4.9,3.3,4.7,5.3,5.4,6.4,4.0,4.9,4.8,3.3,2.9,4.1,0,4.5,-1.2,0.39,29,0,3
RESP011472,EMP01509,7,2025-09-23,58.6,6.9,7.1,6.2,5.0,7.1,7.5,6.2,4.8,6.6,8.0,7.6,3.7,0,6.3,0.6,0.586,101,0,4
RESP011473,EMP01511,7,2025-09-23,39.5,4.5,4.5,5.3,4.0,3.7,5.0,5.4,4.8,4.9,4.9,4.1,4.1,0,4.6,0.1,0.395,34,0,15
RESP011474,EMP01512,7,2025-09-23,34.5,4.9,2.3,1.9,3.0,3.7,2.3,3.5,3.7,5.4,4.1,4.3,4.1,0,4.1,-1.3,0.345,74,0,5
RESP011475,EMP01513,7,2025-09-23,37.9,4.6,4.7,3.6,3.8,5.6,4.2,4.7,4.8,4.1,3.9,3.7,5.0,0,4.4,0.1,0.379,64,0,14
RESP011476,EMP01514,7,2025-09-23,49.9,6.1,5.3,5.8,6.4,5.9,5.4,4.0,4.2,6.6,5.4,5.2,5.1,0,5.5,0.7,0.499,22,0,11
RESP011477,EMP01515,7,2025-09-23,36.8,4.0,5.4,4.1,3.9,3.5,4.5,5.9,3.4,4.7,3.9,4.1,3.3,0,4.3,-0.5,0.368,68,0,1
RESP011478,EMP01516,7,2025-09-23,52.1,6.4,5.8,6.8,6.0,5.4,6.6,3.9,6.2,5.7,4.2,6.0,5.1,0,5.7,-1.2,0.521,31,1,12
RESP011479,EMP01517,7,2025-09-23,41.2,4.2,4.9,4.9,4.0,7.2,4.1,4.9,4.3,4.8,3.1,4.4,5.0,0,4.7,-0.6,0.412,24,1,1
RESP011480,EMP01518,7,2025-09-23,6.9,1.9,1.8,1.5,1.0,1.7,2.4,1.5,3.0,1.8,1.2,1.6,1.6,0,1.6,0.1,0.069,34,0,0
RESP011481,EMP01520,7,2025-09-23,58.2,6.3,7.2,6.5,7.3,8.8,6.6,6.2,5.7,6.6,5.2,6.7,6.2,0,6.2,1.5,0.582,15,1,9
RESP011482,EMP01521,7,2025-09-23,41.1,4.6,5.0,5.0,5.3,4.9,4.0,4.4,4.8,5.0,3.6,5.0,3.4,0,4.7,-0.4,0.411,36,0,10
RESP011483,EMP01522,7,2025-09-23,40.5,4.6,4.8,5.2,4.1,3.5,4.7,4.0,3.8,4.6,4.0,2.1,4.1,0,4.6,-2.0,0.405,27,1,5
RESP011484,EMP01523,7,2025-09-23,34.1,3.8,4.1,5.0,4.8,4.3,4.1,4.3,5.0,2.4,3.1,4.8,4.5,0,4.1,-0.3,0.341,68,0,16
RESP011485,EMP01524,7,2025-09-23,38.8,5.3,3.8,5.4,5.7,5.1,5.1,4.4,3.9,4.5,5.5,4.0,5.0,0,4.5,0.8,0.388,80,1,13
RESP011486,EMP01525,7,2025-09-23,48.9,6.4,4.4,6.0,6.9,4.4,5.1,5.2,4.2,5.0,4.2,5.7,4.3,0,5.4,-1.7,0.489,35,1,11
RESP011487,EMP01526,7,2025-09-23,19.5,1.3,3.2,3.2,3.3,4.7,2.0,3.6,3.3,3.6,1.2,3.6,3.2,0,2.8,-1.6,0.195,63,0,10
RESP011488,EMP01527,7,2025-09-23,41.9,6.1,4.2,6.1,5.3,3.3,2.5,4.0,5.5,6.3,4.6,4.7,4.4,0,4.8,-0.3,0.419,61,0,11
RESP011489,EMP01528,7,2025-09-23,25.4,2.0,4.3,4.8,4.3,4.0,3.7,2.8,4.1,3.1,3.3,3.2,2.7,0,3.3,1.7,0.254,38,0,11
RESP011490,EMP01529,7,2025-09-23,64.4,8.1,6.1,7.8,6.7,5.9,6.6,6.7,7.3,6.5,5.7,6.4,7.7,0,6.8,0.8,0.644,25,0,14
RESP011491,EMP01531,7,2025-09-23,64.5,5.7,6.7,8.1,6.0,7.2,7.5,7.1,5.4,6.3,8.4,5.3,6.5,0,6.8,0.4,0.645,22,1,19
RESP011492,EMP01534,7,2025-09-23,39.1,4.5,5.3,4.1,4.5,3.8,5.8,3.9,3.9,4.0,4.3,2.8,5.0,0,4.5,-0.5,0.391,42,1,1
RESP011493,EMP01535,7,2025-09-23,40.9,4.9,3.5,5.0,4.5,4.8,4.1,4.4,4.9,6.1,3.4,6.0,4.0,0,4.7,-1.6,0.409,27,0,4
RESP011494,EMP01536,7,2025-09-23,46.0,4.5,4.8,4.1,5.6,5.2,4.2,5.2,4.8,4.8,5.0,4.4,5.5,0,5.1,0.7,0.46,40,0,11
RESP011495,EMP01538,7,2025-09-23,34.4,3.5,3.2,4.1,5.6,3.5,4.1,3.4,4.3,5.0,5.3,3.8,4.3,0,4.1,-0.2,0.344,69,0,8
RESP011496,EMP01541,7,2025-09-23,23.3,3.5,1.1,4.0,2.9,4.9,4.2,2.6,3.5,4.4,3.6,3.7,4.0,0,3.1,0.1,0.233,30,0,13
RESP011497,EMP01542,7,2025-09-23,12.8,2.9,3.0,4.2,1.5,1.3,1.4,1.5,3.0,3.0,2.1,3.2,1.9,0,2.2,1.5,0.128,12,0,4
RESP011498,EMP01543,7,2025-09-23,28.3,3.9,3.1,5.8,2.6,3.3,5.2,3.6,4.2,3.4,4.2,3.5,4.5,0,3.5,-1.3,0.283,30,1,2
RESP011499,EMP01544,7,2025-09-23,35.4,4.2,4.6,5.5,3.6,3.1,5.0,3.6,3.9,2.9,2.8,4.5,4.1,0,4.2,-0.2,0.354,28,1,8
RESP011500,EMP01546,7,2025-09-23,26.9,3.0,3.6,4.7,3.4,4.2,4.6,2.3,2.4,3.3,4.0,3.7,3.6,0,3.4,0.4,0.269,38,0,4
RESP011501,EMP01547,7,2025-09-23,54.3,6.6,5.6,6.2,6.7,6.6,7.0,6.5,6.4,4.6,5.6,4.7,5.1,0,5.9,-1.3,0.543,24,0,11
RESP011502,EMP01548,7,2025-09-23,31.8,4.9,4.9,3.9,4.2,3.6,3.1,3.5,4.3,4.3,3.3,3.2,4.8,0,3.9,0.2,0.318,12,0,0
RESP011503,EMP01550,7,2025-09-23,66.0,7.0,6.9,7.6,7.5,8.3,5.5,6.4,7.0,8.2,5.1,7.3,6.7,0,6.9,-0.4,0.66,26,0,11
RESP011504,EMP01552,7,2025-09-23,31.7,4.0,2.6,3.9,2.8,3.3,2.8,4.1,3.7,5.1,5.4,3.0,4.1,0,3.9,-0.6,0.317,73,1,2
RESP011505,EMP01553,7,2025-09-23,36.3,4.3,5.0,5.7,3.1,2.5,4.7,4.4,5.4,4.9,5.8,4.0,3.4,0,4.3,-1.9,0.363,19,0,9
RESP011506,EMP01554,7,2025-09-23,37.5,4.6,3.2,5.4,4.3,5.8,4.3,3.7,3.4,5.4,4.8,4.7,3.9,0,4.4,0.1,0.375,5,0,8
RESP011507,EMP01556,7,2025-09-23,23.1,3.4,3.3,3.5,1.6,2.7,4.4,3.1,2.8,3.9,3.5,3.8,3.1,0,3.1,2.0,0.231,36,0,6
RESP011508,EMP01557,7,2025-09-23,59.2,5.7,5.5,6.0,7.3,7.8,5.8,8.4,6.2,4.8,5.6,6.3,5.4,0,6.3,-0.2,0.592,29,0,13
RESP011509,EMP01558,7,2025-09-23,43.8,5.8,4.6,5.4,6.0,5.8,5.3,5.3,4.9,5.2,5.2,6.5,4.7,0,4.9,0.2,0.438,21,1,14
RESP011510,EMP01560,7,2025-09-23,19.7,3.3,1.7,3.2,3.3,3.0,3.6,1.3,3.2,2.6,2.4,3.4,3.2,0,2.8,0.8,0.197,41,0,6
RESP011511,EMP01561,7,2025-09-23,52.5,5.4,4.7,5.0,7.4,7.4,6.2,5.9,4.1,5.6,5.8,6.5,5.9,0,5.7,0.9,0.525,28,0,11
RESP011512,EMP01562,7,2025-09-23,29.3,4.7,3.7,2.7,1.8,3.9,4.6,2.9,5.1,3.1,4.5,3.5,3.5,0,3.6,-0.6,0.293,30,0,3
RESP011513,EMP01564,7,2025-09-23,31.5,4.3,3.8,3.6,3.7,3.4,4.4,4.7,4.5,4.8,3.3,3.6,3.6,0,3.8,-1.8,0.315,69,0,4
RESP011514,EMP01565,7,2025-09-23,44.1,3.9,5.0,5.9,4.7,3.8,6.2,5.2,3.9,6.1,5.3,5.4,5.5,0,5.0,0.1,0.441,18,0,3
RESP011515,EMP01566,7,2025-09-23,62.7,4.5,5.9,8.3,6.1,7.6,6.2,6.6,4.9,7.4,6.6,5.9,5.5,0,6.6,-0.9,0.627,20,1,17
RESP011516,EMP01567,7,2025-09-23,37.6,4.5,5.1,3.4,3.7,4.2,5.8,2.9,4.8,4.5,3.5,5.4,3.0,0,4.4,-0.9,0.376,26,0,7
RESP011517,EMP01568,7,2025-09-23,18.5,2.7,2.7,3.5,3.2,2.0,1.7,3.7,1.9,3.0,2.9,3.3,1.5,0,2.7,0.7,0.185,103,0,0
RESP011518,EMP01570,7,2025-09-23,50.3,6.9,5.8,6.6,5.6,5.2,6.0,7.5,5.4,5.0,5.3,6.2,5.9,0,5.5,-0.3,0.503,121,1,8
RESP011519,EMP01573,7,2025-09-23,63.9,6.4,5.5,6.9,6.7,7.9,6.4,6.7,5.9,6.7,6.2,6.5,7.1,0,6.8,-0.6,0.639,27,1,22
RESP011520,EMP01574,7,2025-09-23,46.7,5.6,3.9,5.4,5.0,6.7,4.3,6.4,5.7,4.6,4.7,5.2,5.4,0,5.2,0.2,0.467,55,1,3
RESP011521,EMP01575,7,2025-09-23,36.4,5.7,4.5,5.0,5.6,4.2,3.9,4.0,4.3,5.1,3.9,5.2,3.7,0,4.3,1.2,0.364,104,0,15
RESP011522,EMP01576,7,2025-09-23,30.0,3.7,4.2,4.9,2.4,3.8,4.3,3.2,3.9,3.4,3.4,3.9,4.1,0,3.7,0.3,0.3,25,0,6
RESP011523,EMP01577,7,2025-09-23,70.4,7.0,8.2,8.5,6.6,7.0,7.6,8.4,8.2,7.7,7.0,8.3,8.2,1,7.3,-1.0,0.704,38,1,11
RESP011524,EMP01579,7,2025-09-23,67.0,7.3,6.8,8.9,6.6,5.9,6.2,6.9,7.4,7.5,7.5,7.7,6.3,0,7.0,1.1,0.67,8,1,21
RESP011525,EMP01581,7,2025-09-23,34.7,3.1,3.9,5.1,5.6,4.3,2.6,3.6,4.4,2.9,4.8,5.3,4.7,0,4.1,0.2,0.347,15,0,6
RESP011526,EMP01582,7,2025-09-23,30.2,2.6,2.4,5.3,3.2,4.4,2.8,4.4,2.6,3.2,3.6,3.6,4.9,0,3.7,2.6,0.302,31,1,10
RESP011527,EMP01583,7,2025-09-23,37.9,4.4,4.0,4.2,6.0,4.2,4.7,4.6,5.1,5.8,3.1,3.7,4.8,0,4.4,0.7,0.379,25,1,2
RESP011528,EMP01584,7,2025-09-23,38.0,5.6,4.9,4.4,4.3,6.0,4.7,5.2,4.0,4.1,3.0,3.1,4.0,0,4.4,0.6,0.38,27,0,3
RESP011529,EMP01585,7,2025-09-23,75.2,8.7,9.0,9.0,8.7,10.0,8.4,8.1,6.7,7.6,7.6,8.3,8.3,1,7.8,-1.5,0.752,43,1,15
RESP011530,EMP01586,7,2025-09-23,27.0,3.4,3.9,2.2,3.6,2.2,2.6,3.7,1.2,2.7,2.8,4.4,4.0,0,3.4,-1.5,0.27,26,0,0
RESP011531,EMP01587,7,2025-09-23,40.5,4.7,4.9,3.6,6.0,7.5,4.8,5.2,3.4,6.7,4.3,3.5,3.8,0,4.6,0.9,0.405,54,1,0
RESP011532,EMP01588,7,2025-09-23,37.2,3.3,3.5,5.8,4.6,3.0,2.6,2.4,3.8,5.5,5.2,3.9,3.1,0,4.3,1.1,0.372,78,0,0
RESP011533,EMP01589,7,2025-09-23,28.0,2.3,2.6,5.2,3.7,4.0,4.0,3.9,4.5,2.5,3.9,3.4,2.7,0,3.5,0.2,0.28,28,0,1
RESP011534,EMP01590,7,2025-09-23,44.2,4.5,6.3,5.4,5.1,4.5,6.0,4.8,3.7,6.6,3.0,3.7,6.3,0,5.0,2.2,0.442,17,1,8
RESP011535,EMP01591,7,2025-09-23,22.9,2.0,3.6,2.9,3.0,3.0,1.5,1.8,3.2,3.6,2.5,2.7,3.5,0,3.1,-0.3,0.229,20,0,6
RESP011536,EMP01592,7,2025-09-23,23.4,3.1,3.9,3.6,2.7,5.3,3.4,3.5,4.8,2.2,2.0,3.3,4.7,0,3.1,-0.7,0.234,29,0,0
RESP011537,EMP01593,7,2025-09-23,28.4,3.7,2.3,3.7,3.9,6.8,3.2,2.9,3.3,1.9,4.4,4.0,3.6,0,3.6,0.5,0.284,42,1,0
RESP011538,EMP01594,7,2025-09-23,49.8,6.0,5.3,6.1,3.4,6.1,5.3,5.7,4.3,4.9,5.3,5.9,6.0,0,5.5,0.2,0.498,33,1,10
RESP011539,EMP01595,7,2025-09-23,17.2,2.0,2.0,3.5,2.0,2.1,2.4,2.5,2.7,1.3,2.6,2.9,2.7,0,2.5,-0.4,0.172,19,1,6
RESP011540,EMP01596,7,2025-09-23,22.9,1.6,1.1,3.1,3.3,2.2,3.9,3.3,3.2,2.1,2.4,2.3,2.9,0,3.1,-0.0,0.229,37,0,10
RESP011541,EMP01597,7,2025-09-23,19.1,2.7,2.3,2.5,4.1,3.4,3.6,2.8,3.4,3.2,1.4,1.6,1.6,0,2.7,-0.1,0.191,56,0,10
RESP011542,EMP01598,7,2025-09-23,41.1,4.9,5.1,7.2,5.1,4.4,4.9,5.1,4.7,3.0,5.3,3.8,5.4,0,4.7,-0.4,0.411,24,1,4
RESP011543,EMP01599,7,2025-09-23,40.9,4.5,6.1,6.0,4.3,4.5,5.2,4.4,5.4,4.4,4.9,5.3,2.8,0,4.7,0.3,0.409,64,0,14
RESP011544,EMP01601,7,2025-09-23,58.0,6.8,6.1,6.0,6.5,6.9,7.5,5.7,7.6,6.4,6.3,7.0,6.7,0,6.2,-0.2,0.58,11,1,6
RESP011545,EMP01602,7,2025-09-23,24.9,2.4,2.0,3.4,3.7,3.3,4.0,2.1,2.8,3.6,2.8,2.7,4.0,0,3.2,-0.9,0.249,20,0,0
RESP011546,EMP01603,7,2025-09-23,35.0,3.8,5.1,3.3,3.2,2.8,4.9,4.2,4.4,3.9,5.0,5.0,5.3,0,4.2,1.6,0.35,15,0,14
RESP011547,EMP01604,7,2025-09-23,54.3,6.0,5.1,5.1,5.5,5.1,5.6,6.1,6.6,5.9,6.3,5.5,5.9,0,5.9,-0.0,0.543,27,1,19
RESP011548,EMP01605,7,2025-09-23,45.5,2.3,4.2,5.3,5.2,5.5,4.1,4.1,5.1,3.9,5.7,5.6,4.0,0,5.1,1.0,0.455,23,1,3
RESP011549,EMP01606,7,2025-09-23,42.3,6.0,3.2,5.5,5.7,6.0,4.0,4.2,5.2,6.2,4.5,5.0,4.6,0,4.8,0.7,0.423,42,1,18
RESP011550,EMP01607,7,2025-09-23,37.3,4.3,4.3,6.0,5.3,5.6,3.0,4.6,5.2,5.4,4.1,4.1,3.4,0,4.4,-1.6,0.373,48,0,13
RESP011551,EMP01608,7,2025-09-23,39.7,2.8,4.8,3.8,4.3,5.0,4.9,5.3,5.3,3.5,2.9,3.8,4.4,0,4.6,0.1,0.397,60,0,6
RESP011552,EMP01609,7,2025-09-23,59.7,5.8,6.2,6.6,8.0,7.7,7.5,6.0,6.0,5.3,4.7,6.0,6.5,0,6.4,0.3,0.597,23,1,6
RESP011553,EMP01610,7,2025-09-23,71.6,6.9,6.9,7.6,6.6,7.9,8.3,7.2,8.0,8.0,8.2,6.1,8.8,1,7.4,-2.0,0.716,11,0,21
RESP011554,EMP01611,7,2025-09-23,65.4,7.6,6.0,8.5,5.9,5.7,7.3,7.4,6.0,6.7,7.6,5.9,5.2,0,6.9,-2.0,0.654,78,1,8
RESP011555,EMP01612,7,2025-09-23,27.0,4.6,3.3,3.9,2.4,3.0,4.1,2.6,4.8,3.2,3.6,3.9,3.9,0,3.4,-1.5,0.27,22,0,9
RESP011556,EMP01613,7,2025-09-23,51.4,6.2,6.0,5.6,5.3,6.2,4.3,6.3,4.8,7.5,5.4,6.6,5.8,0,5.6,-0.1,0.514,20,0,9
RESP011557,EMP01614,7,2025-09-23,24.6,3.3,2.8,3.6,3.2,4.6,2.6,1.9,3.6,4.2,2.0,4.9,4.6,0,3.2,-0.0,0.246,44,0,4
RESP011558,EMP01616,7,2025-09-23,11.6,4.1,1.6,3.4,1.8,2.7,1.9,3.9,3.1,1.0,1.6,2.5,1.0,0,2.0,0.6,0.116,18,0,7
RESP011559,EMP01618,7,2025-09-23,41.9,5.8,4.5,3.7,4.5,4.9,4.6,5.3,4.8,2.7,3.8,5.5,3.2,0,4.8,-0.1,0.419,119,1,10
RESP011560,EMP01619,7,2025-09-23,40.9,5.1,3.5,4.8,4.4,5.3,5.7,5.0,1.9,4.9,5.1,6.3,3.1,0,4.7,-0.3,0.409,86,0,11
RESP011561,EMP01620,7,2025-09-23,36.5,5.3,4.0,4.3,4.5,4.7,4.7,3.5,5.0,5.7,3.1,3.2,5.0,0,4.3,2.4,0.365,36,0,2
RESP011562,EMP01621,7,2025-09-23,43.7,5.2,5.1,6.2,5.2,4.9,4.4,6.2,7.1,2.6,5.3,4.9,5.2,0,4.9,0.2,0.437,9,0,7
RESP011563,EMP01622,7,2025-09-23,28.6,3.1,4.4,3.3,4.7,3.8,4.1,3.1,2.7,4.4,3.4,3.7,3.0,0,3.6,0.4,0.286,20,0,5
RESP011564,EMP01623,7,2025-09-23,26.4,3.8,1.4,2.9,3.3,4.2,3.2,2.6,4.0,2.4,3.4,2.4,2.9,0,3.4,0.6,0.264,12,0,6
RESP011565,EMP01625,7,2025-09-23,22.4,2.4,4.2,3.9,3.4,4.3,2.4,4.4,2.0,2.9,3.4,3.7,2.7,0,3.0,-2.3,0.224,6,0,2
RESP011566,EMP01626,7,2025-09-23,48.2,5.0,5.7,6.4,5.9,5.1,5.0,4.1,5.5,4.9,7.0,6.1,5.5,0,5.3,0.5,0.482,48,1,7
RESP011567,EMP01628,7,2025-09-23,25.0,4.5,4.0,2.5,3.4,2.6,3.6,3.7,3.3,3.3,3.0,2.5,4.5,0,3.3,-0.9,0.25,36,0,3
RESP011568,EMP01629,7,2025-09-23,41.8,3.8,4.0,4.3,4.8,4.6,4.5,5.6,3.8,3.4,4.6,5.1,3.3,0,4.8,-0.9,0.418,36,1,6
RESP011569,EMP01630,7,2025-09-23,46.0,5.6,4.8,5.5,4.5,4.4,5.7,5.5,5.3,4.3,3.0,4.8,5.5,0,5.1,-0.5,0.46,18,0,6
RESP011570,EMP01631,7,2025-09-23,42.5,4.3,5.3,5.4,3.5,5.5,5.6,5.5,4.8,4.7,6.2,5.3,6.2,0,4.8,-0.1,0.425,72,1,13
RESP011571,EMP01632,7,2025-09-23,42.5,5.3,4.3,4.5,4.7,4.7,4.1,4.3,5.2,4.8,4.6,3.7,4.6,0,4.8,-0.0,0.425,27,1,12
RESP011572,EMP01634,7,2025-09-23,31.5,4.2,3.3,4.8,4.7,3.4,4.0,3.8,5.3,4.1,3.2,4.2,3.4,0,3.8,1.1,0.315,20,1,7
RESP011573,EMP01635,7,2025-09-23,43.1,4.6,5.7,5.3,5.2,5.3,4.3,5.5,5.1,5.8,4.4,5.8,5.7,0,4.9,1.0,0.431,26,1,7
RESP011574,EMP01636,7,2025-09-23,55.9,6.5,6.7,7.0,6.8,6.4,6.4,6.1,6.7,5.0,5.6,6.2,4.6,0,6.0,1.3,0.559,43,1,20
RESP011575,EMP01637,7,2025-09-23,33.1,3.9,4.9,4.0,4.6,5.4,2.8,4.4,4.0,5.2,3.9,3.8,4.2,0,4.0,-1.0,0.331,48,1,8
RESP011576,EMP01638,7,2025-09-23,35.7,4.0,3.8,3.4,4.1,3.5,4.9,4.5,4.0,4.5,5.3,5.0,3.4,0,4.2,1.9,0.357,72,0,6
RESP011577,EMP01639,7,2025-09-23,29.0,4.2,4.6,3.5,2.9,4.0,4.7,2.9,3.8,4.2,3.8,3.8,3.3,0,3.6,0.6,0.29,21,0,15
RESP011578,EMP01641,7,2025-09-23,48.9,5.0,5.0,4.8,4.3,5.4,5.5,5.4,4.5,7.2,6.0,5.5,5.3,0,5.4,1.2,0.489,44,1,15
RESP011579,EMP01642,7,2025-09-23,38.4,4.5,4.8,3.8,5.6,5.2,4.8,4.7,3.6,4.5,4.5,4.5,5.1,0,4.5,2.0,0.384,113,0,9
RESP011580,EMP01643,7,2025-09-23,49.6,4.9,4.2,6.2,6.2,4.1,6.5,6.5,5.2,4.5,6.3,6.9,5.8,0,5.5,0.4,0.496,85,0,3
RESP011581,EMP01644,7,2025-09-23,59.6,7.2,6.0,6.5,5.7,5.9,5.7,6.0,7.2,5.9,7.7,6.2,7.2,0,6.4,-0.7,0.596,104,1,10
RESP011582,EMP01645,7,2025-09-23,33.8,3.2,4.8,4.2,4.2,4.7,3.2,4.4,3.7,4.7,5.4,4.1,2.4,0,4.0,0.4,0.338,59,0,13
RESP011583,EMP01646,7,2025-09-23,24.9,2.6,2.1,3.5,3.8,3.4,3.2,2.1,3.4,1.2,3.0,3.8,3.1,0,3.2,-0.5,0.249,58,1,1
RESP011584,EMP01647,7,2025-09-23,21.1,2.0,3.0,4.3,3.6,3.1,2.8,2.8,2.5,3.5,2.6,4.0,2.4,0,2.9,1.8,0.211,26,0,2
RESP011585,EMP01649,7,2025-09-23,56.0,5.1,5.5,7.0,5.6,6.9,6.3,7.2,7.2,7.2,6.1,5.9,6.0,0,6.0,-1.1,0.56,32,0,14
RESP011586,EMP01650,7,2025-09-23,30.9,4.6,4.4,5.9,4.5,5.0,3.8,2.5,2.2,5.2,4.2,3.7,2.7,0,3.8,0.6,0.309,65,0,11
RESP011587,EMP01651,7,2025-09-23,36.7,3.9,4.5,4.1,4.5,2.9,4.2,4.9,5.4,4.5,4.7,4.4,5.0,0,4.3,-0.0,0.367,59,0,2
RESP011588,EMP01652,7,2025-09-23,51.1,5.0,5.9,5.3,5.3,6.6,5.8,4.3,6.6,5.4,4.3,6.0,5.9,0,5.6,-0.9,0.511,37,1,16
RESP011589,EMP01653,7,2025-09-23,46.9,5.4,6.4,4.5,5.1,6.1,5.3,6.0,3.7,5.2,4.8,6.7,5.1,0,5.2,-0.3,0.469,36,0,3
RESP011590,EMP01654,7,2025-09-23,54.9,6.1,5.8,7.1,6.5,4.8,6.9,5.5,7.0,4.4,5.5,5.8,5.9,0,5.9,0.6,0.549,53,0,9
RESP011591,EMP01655,7,2025-09-23,34.7,4.2,4.7,5.6,5.3,4.0,4.4,3.7,3.9,6.2,4.3,4.6,3.9,0,4.1,-1.7,0.347,25,1,8
RESP011592,EMP01656,7,2025-09-23,33.5,2.9,3.9,4.0,4.4,5.6,3.2,3.3,4.1,3.6,3.5,3.5,3.2,0,4.0,0.8,0.335,26,0,8
RESP011593,EMP01657,7,2025-09-23,38.7,4.3,4.7,4.9,4.3,3.5,4.8,3.9,4.9,4.8,5.0,4.3,4.3,0,4.5,-0.0,0.387,141,1,8
RESP011594,EMP01658,7,2025-09-23,43.8,2.8,6.1,6.1,5.3,7.5,6.0,3.9,6.7,4.8,6.1,3.6,5.5,0,4.9,1.2,0.438,86,0,5
RESP011595,EMP01659,7,2025-09-23,46.7,4.7,6.1,4.9,6.8,4.9,5.1,4.4,6.4,5.6,4.5,4.1,4.8,0,5.2,0.4,0.467,71,1,6
RESP011596,EMP01660,7,2025-09-23,22.8,3.9,3.5,5.9,3.1,2.1,3.3,2.6,2.3,2.5,2.8,4.1,3.1,0,3.0,-1.4,0.228,45,0,3
RESP011597,EMP01661,7,2025-09-23,37.2,4.9,5.8,3.7,4.5,4.2,4.6,4.2,4.6,4.1,4.1,4.0,3.0,0,4.4,1.1,0.372,34,0,12
RESP011598,EMP01663,7,2025-09-23,15.5,1.6,1.3,2.1,3.5,2.3,2.4,2.2,2.5,2.8,2.7,2.2,2.8,0,2.4,-0.4,0.155,63,1,0
RESP011599,EMP01664,7,2025-09-23,35.3,4.5,3.0,4.6,4.7,3.2,3.7,5.3,3.5,4.4,2.9,3.1,3.4,0,4.2,2.8,0.353,39,0,1
RESP011600,EMP01665,7,2025-09-23,51.8,5.5,5.0,8.7,6.4,5.4,6.7,6.0,3.4,5.7,6.0,5.4,6.3,0,5.7,2.0,0.518,37,1,6
RESP011601,EMP01666,7,2025-09-23,58.3,6.6,7.3,6.2,8.4,6.4,5.9,3.9,6.8,6.0,7.2,6.7,6.1,0,6.2,0.1,0.583,48,1,16
RESP011602,EMP01667,7,2025-09-23,39.3,4.6,4.0,4.4,3.7,2.4,4.4,4.3,5.1,3.3,3.9,5.2,4.0,0,4.5,1.5,0.393,70,1,16
RESP011603,EMP01668,7,2025-09-23,40.9,4.2,4.0,6.4,4.7,4.7,6.0,5.0,4.6,4.1,5.2,4.8,4.0,0,4.7,1.8,0.409,33,0,14
RESP011604,EMP01669,7,2025-09-23,29.5,3.7,4.0,4.2,2.5,3.5,4.7,3.0,3.4,2.8,3.6,3.6,2.8,0,3.7,-0.1,0.295,5,0,1
RESP011605,EMP01670,7,2025-09-23,59.5,6.0,6.3,6.7,4.8,7.5,5.8,6.1,6.7,6.5,6.3,6.1,5.8,0,6.4,-0.6,0.595,61,0,10
RESP011606,EMP01671,7,2025-09-23,30.9,2.7,4.5,4.7,3.1,2.7,3.8,2.5,5.9,4.8,3.7,5.3,2.9,0,3.8,0.5,0.309,23,1,6
RESP011607,EMP01672,7,2025-09-23,47.2,5.2,5.0,6.2,5.9,5.6,4.9,5.2,4.8,5.1,5.2,4.8,5.1,0,5.2,-0.4,0.472,24,0,7
RESP011608,EMP01673,7,2025-09-23,36.3,4.7,5.0,5.0,5.2,5.8,3.6,2.5,3.2,4.2,5.0,5.0,3.9,0,4.3,-0.7,0.363,50,0,1
