employee_id,age,gender,department,role,tenure_years,salary,avg_hours_per_week,overtime_hours_per_month,remote_work_type,manager_support_score,team_size,performance_rating,goals_completed_pct,sick_leave_days,vacation_days_taken,job_satisfaction,workload_stress,work_life_balance,career_growth_satisfaction,months_since_last_promotion,training_hours_last_year,burnout_score,burnout_high_risk
EMP03698,37,Female,Customer Support,Analyst,8.52,65954,40.1,14.9,Hybrid,5.09,6,3.88,85.2,6,5.1,6.62,4.1,6.59,7.06,4.7,13.6,0.4607,0
EMP03699,42,Female,HR,Analyst,4.76,62665,36.1,9.6,Full Remote,7.13,7,3.0,67.4,5,10.0,6.4,4.83,4.11,6.9,61.4,3.1,0.5525,0
EMP03700,33,Male,Operations,Manager,2.44,50440,54.0,4.2,Hybrid,9.82,10,3.07,79.8,4,7.6,4.92,8.19,7.4,5.39,8.5,5.7,0.4229,0
EMP03701,43,Female,Sales,Senior,0.73,96410,47.9,9.3,Hybrid,6.37,13,5.0,85.9,2,19.4,3.64,4.53,3.83,6.6,6.1,7.0,0.556,0
EMP03702,46,Male,Marketing,Associate,1.8,70438,58.4,15.7,Hybrid,9.15,12,4.52,57.1,1,9.0,8.54,5.89,8.52,8.69,4.5,10.5,0.3987,0
EMP03703,27,Female,Operations,Manager,3.55,80035,35.0,9.0,Full Remote,7.46,8,3.15,67.3,5,7.9,5.98,5.73,4.19,5.41,3.1,1.6,0.6276,0
EMP03704,28,Male,Sales,Associate,5.46,79094,52.3,13.3,Hybrid,7.01,5,3.42,92.3,3,12.6,7.44,5.87,5.44,8.8,23.1,6.9,0.4894,0
EMP03705,33,Female,Marketing,Associate,9.64,76368,42.9,16.6,Hybrid,9.31,15,3.23,75.4,3,10.1,5.47,7.93,6.38,7.38,14.7,4.9,0.5946,0
EMP03706,37,Male,Engineering,Tech Lead,2.79,77320,42.2,7.5,On-site,7.04,9,3.65,75.7,2,14.0,7.02,4.02,8.3,5.61,2.1,3.2,0.4507,0
EMP03707,30,Male,Engineering,Tech Lead,2.25,67364,38.9,8.5,On-site,6.78,6,4.13,40.6,1,11.6,6.86,6.37,6.61,3.55,2.9,6.5,0.4142,0
EMP03708,45,Female,HR,Analyst,0.1,110459,52.2,20.2,Full Remote,9.33,7,3.91,73.9,6,12.4,4.77,7.32,4.73,4.84,36.4,3.6,0.5805,0
EMP03709,38,Female,Finance,Analyst,0.22,94018,49.9,4.8,Full Remote,9.01,8,4.06,52.8,4,15.2,4.57,7.03,5.93,5.23,6.2,1.4,0.5036,0
EMP03710,35,Female,HR,Manager,0.51,75459,35.9,5.8,Full Remote,7.65,6,2.94,58.8,3,8.0,3.1,4.31,8.04,3.95,62.5,20.6,0.3487,0
EMP03711,23,Male,Engineering,Senior Dev,0.17,63823,46.3,26.1,Full Remote,8.98,9,3.59,55.7,2,14.5,4.45,6.77,4.35,6.71,25.4,0.9,0.4774,0
EMP03712,24,Male,Sales,Associate,1.54,72029,50.6,6.5,Full Remote,8.56,7,4.18,59.3,4,14.9,2.27,5.78,3.57,6.46,15.2,3.7,0.7049,1
EMP03713,37,Female,Sales,Senior,1.23,85440,46.4,8.8,Full Remote,7.75,9,4.71,71.0,0,11.5,8.08,7.3,6.27,4.65,27.7,11.7,0.4544,0
EMP03714,22,Other,Marketing,Director,3.04,112498,53.9,4.1,Full Remote,8.6,7,1.79,71.8,4,16.4,7.08,6.83,4.52,4.04,28.5,9.1,0.4444,0
EMP03715,43,Female,Operations,Analyst,2.3,40673,42.7,3.0,Full Remote,9.49,8,3.87,77.1,5,14.8,6.32,4.03,4.23,3.99,26.8,13.1,0.3905,0
EMP03716,33,Male,Operations,Senior Analyst,2.72,91494,35.0,4.6,Full Remote,7.71,5,4.47,82.1,3,8.0,7.85,7.46,3.5,2.7,26.3,6.7,0.5281,0
EMP03717,60,Female,Engineering,Senior Dev,1.92,103168,46.5,2.1,Full Remote,5.78,7,1.89,84.0,5,0.0,7.57,3.32,8.78,5.69,12.4,4.3,0.2482,0
EMP03718,53,Male,Operations,Analyst,0.98,40000,46.4,4.1,Full Remote,6.61,12,4.59,79.4,2,12.8,4.98,4.97,7.03,8.1,55.0,7.7,0.4263,0
EMP03719,33,Female,Marketing,Manager,9.16,70471,47.5,12.0,Hybrid,6.77,14,5.0,71.8,3,14.7,8.4,1.9,4.94,4.91,120.0,7.5,0.5322,0
EMP03720,34,Male,Finance,Manager,0.27,48387,53.9,10.3,Full Remote,7.56,7,3.65,81.6,8,11.7,7.96,3.26,3.11,5.78,70.9,3.0,0.3861,0
EMP03721,42,Male,Engineering,Junior Dev,8.39,85763,35.0,22.6,Full Remote,9.39,7,3.93,69.9,3,15.0,9.2,2.4,6.08,5.23,24.9,19.0,0.2626,0
EMP03722,48,Female,Finance,Analyst,1.12,66041,43.1,5.1,Full Remote,4.8,7,2.72,60.1,4,13.5,7.98,5.38,7.43,4.32,7.1,22.2,0.4105,0
EMP03723,22,Female,Engineering,Manager,2.16,71746,37.6,25.6,Hybrid,9.1,14,5.0,58.4,4,7.3,6.1,5.04,8.81,7.97,42.6,8.1,0.3419,0
EMP03724,22,Male,Sales,Senior,0.35,64723,35.3,6.1,On-site,8.0,6,3.73,79.3,5,4.7,7.87,6.94,5.4,6.98,0.9,7.8,0.2636,0
EMP03725,30,Male,Engineering,Senior Dev,0.22,93004,44.4,12.1,Full Remote,6.45,10,1.45,83.6,7,7.6,7.51,2.88,7.95,4.93,32.5,2.5,0.4233,0
EMP03726,39,Male,Engineering,Senior Dev,1.68,80725,50.6,2.8,Hybrid,9.1,4,4.27,88.1,1,13.3,7.98,3.66,9.0,4.11,10.6,2.9,0.176,0
EMP03727,38,Female,Engineering,Tech Lead,4.06,80773,47.4,3.9,Hybrid,7.64,6,2.77,84.4,7,16.9,7.42,4.9,4.91,2.65,17.7,4.7,0.2999,0
EMP03728,43,Male,Engineering,Tech Lead,0.94,79015,39.5,16.8,Hybrid,6.31,8,3.1,71.8,6,9.4,4.24,4.69,5.95,6.05,104.8,3.1,0.4698,0
EMP03729,25,Male,Engineering,Manager,2.48,89312,43.8,9.4,On-site,8.24,10,3.73,65.1,1,5.7,4.85,7.99,5.12,7.82,27.0,4.1,0.529,0
EMP03730,22,Female,Finance,Analyst,0.98,68450,52.4,4.9,On-site,8.45,9,3.52,84.5,2,2.1,6.22,5.56,6.0,3.28,4.1,4.6,0.5941,0
EMP03731,41,Female,Engineering,Junior Dev,1.48,117519,50.5,19.5,Full Remote,8.12,13,3.77,70.9,7,19.1,5.65,3.11,5.99,6.84,6.0,2.9,0.4154,0
EMP03732,28,Female,HR,Senior Analyst,7.11,44130,40.6,10.8,Hybrid,6.4,8,3.86,66.4,5,8.8,6.7,6.1,3.88,5.26,11.2,1.2,0.5259,0
EMP03733,22,Female,Engineering,Senior Dev,5.81,40000,40.1,15.6,Hybrid,8.33,10,4.58,71.2,5,19.6,8.69,5.41,7.85,2.28,5.5,7.1,0.4716,0
EMP03734,36,Female,Customer Support,Senior Analyst,2.18,40000,35.0,7.3,On-site,9.13,6,2.42,70.6,3,21.2,4.72,7.06,2.88,6.92,14.6,2.0,0.262,0
EMP03735,41,Female,Customer Support,Analyst,0.82,40000,41.6,3.8,On-site,7.34,7,3.93,55.7,2,15.6,6.77,2.29,6.4,3.78,8.8,3.1,0.2865,0
EMP03736,34,Female,Engineering,Junior Dev,0.64,91829,35.0,4.0,Full Remote,3.77,6,3.63,74.5,4,8.1,5.71,2.89,8.13,6.95,0.3,7.0,0.3807,0
EMP03737,31,Female,HR,Senior Analyst,9.24,88784,61.5,7.1,Full Remote,6.14,15,3.32,82.5,3,6.9,4.23,6.06,4.97,3.06,14.8,5.5,0.6128,0
EMP03738,33,Male,Engineering,Senior Dev,0.68,105194,38.2,16.5,On-site,4.31,11,2.49,53.2,3,7.2,7.28,6.74,5.17,6.48,62.4,6.5,0.6986,0
EMP03739,32,Other,Customer Support,Senior Analyst,4.95,48584,53.9,6.1,Hybrid,7.2,5,3.82,64.8,4,15.3,6.75,3.48,5.91,5.03,24.2,5.9,0.512,0
EMP03740,24,Male,Marketing,Senior,1.38,93636,59.5,4.9,Hybrid,6.47,6,2.74,79.4,2,10.3,6.47,6.9,8.32,5.24,3.7,1.7,0.5036,0
EMP03741,29,Male,Engineering,Junior Dev,12.73,76420,46.7,16.8,Hybrid,6.78,7,2.15,83.7,4,21.2,7.97,5.76,8.29,5.95,31.6,2.1,0.2436,0
EMP03742,39,Male,Sales,Senior,1.38,79164,44.2,11.7,Full Remote,6.48,9,3.35,82.0,3,11.5,6.15,4.97,4.57,7.21,7.6,10.4,0.69,0
EMP03743,37,Male,Engineering,Tech Lead,1.3,90640,35.0,7.5,On-site,6.01,4,3.97,66.9,2,16.9,9.08,3.25,4.27,5.61,1.7,0.5,0.271,0
EMP03744,36,Other,Sales,Senior,3.04,56092,41.0,10.5,On-site,5.75,9,2.92,80.8,6,10.9,5.81,6.07,5.51,4.28,68.6,9.1,0.5191,0
EMP03745,27,Female,Finance,Senior Analyst,9.77,139681,57.8,11.6,Hybrid,6.58,11,2.02,93.7,4,20.1,6.92,3.89,7.28,4.28,46.5,8.4,0.3123,0
EMP03746,33,Female,Marketing,Senior,11.22,108297,47.8,15.8,Hybrid,8.75,7,3.48,79.0,5,7.7,7.8,4.04,4.2,8.14,8.4,4.9,0.4917,0
EMP03747,22,Female,Sales,Associate,3.68,61707,45.2,15.3,Hybrid,8.6,7,4.46,44.5,7,13.2,6.55,3.44,7.34,4.85,35.3,5.2,0.4494,0
EMP03748,36,Female,Engineering,Tech Lead,4.21,47731,55.5,17.1,Full Remote,7.13,3,2.92,72.2,6,12.3,5.41,3.3,9.48,6.65,40.3,6.7,0.5251,0
EMP03749,46,Male,Engineering,Junior Dev,2.49,72802,50.6,30.8,Full Remote,5.74,7,2.41,70.9,5,20.5,8.43,5.79,7.06,7.0,12.6,14.1,0.4943,0
EMP03750,23,Female,Engineering,Senior Dev,4.23,79556,43.8,23.7,Full Remote,7.53,9,2.22,77.4,2,9.1,5.26,6.73,4.72,7.07,19.2,1.8,0.6692,0
EMP03751,30,Female,Operations,Analyst,5.89,101640,46.7,24.2,On-site,7.75,9,2.93,78.9,4,15.6,4.91,6.96,4.58,5.7,77.4,11.8,0.7544,1
EMP03752,37,Male,Engineering,Junior Dev,2.0,45781,38.9,24.9,Full Remote,7.11,5,3.52,63.3,4,17.8,8.62,4.55,7.7,6.18,57.5,3.4,0.4147,0
EMP03753,45,Female,HR,Senior Analyst,2.9,82137,40.5,3.2,Full Remote,6.0,4,3.12,82.8,5,6.5,8.42,2.78,4.2,5.57,27.2,6.2,0.3332,0
EMP03754,31,Male,Sales,Senior,2.31,40000,43.3,8.2,Hybrid,8.3,11,3.7,86.8,4,14.0,7.44,4.1,6.9,6.44,37.8,10.2,0.2471,0
EMP03755,29,Male,Engineering,Tech Lead,2.48,85908,49.5,10.3,Full Remote,6.27,11,3.59,54.7,6,3.0,6.04,6.68,5.64,3.55,37.6,31.4,0.6297,0
EMP03756,22,Male,HR,Senior Analyst,6.62,72312,35.0,18.9,Full Remote,7.8,6,4.3,78.5,4,15.4,7.36,5.45,5.26,5.72,9.2,6.1,0.4425,0
EMP03757,35,Male,Marketing,Manager,1.32,123416,45.6,14.0,Hybrid,6.82,8,3.39,64.1,4,10.9,5.85,3.61,4.65,5.62,2.9,4.9,0.3978,0
EMP03758,51,Female,Sales,Senior,0.7,40000,41.9,10.3,Hybrid,6.73,5,4.0,60.7,5,17.7,6.91,2.74,9.22,5.05,23.6,2.0,0.2046,0
EMP03759,37,Female,HR,Senior Analyst,1.83,109265,37.8,1.7,Hybrid,8.97,11,3.53,62.8,8,16.4,8.53,4.86,6.16,5.07,19.4,5.3,0.3013,0
EMP03760,34,Male,Marketing,Senior,0.7,40000,41.9,8.6,Hybrid,8.37,5,3.64,61.0,2,6.6,8.18,4.22,5.01,7.65,13.3,3.6,0.1665,0
EMP03761,37,Female,Sales,Senior,2.07,41819,35.0,2.0,Hybrid,7.46,7,3.64,74.5,2,20.7,4.09,3.09,6.53,3.21,0.6,10.6,0.3284,0
EMP03762,34,Female,Marketing,Senior,7.01,40000,38.9,5.5,Hybrid,5.64,9,2.68,32.2,5,10.2,5.74,6.24,6.02,2.97,8.6,2.4,0.657,0
EMP03763,28,Male,Finance,Manager,2.88,81258,36.2,2.0,Hybrid,9.03,7,3.43,72.8,5,5.7,5.17,3.2,6.81,5.23,4.9,12.7,0.2452,0
EMP03764,41,Male,Engineering,Junior Dev,5.8,45657,42.8,12.6,Full Remote,3.26,9,2.99,72.7,1,7.0,6.59,5.42,4.58,4.55,13.1,12.2,0.7096,1
EMP03765,36,Other,Marketing,Director,0.55,41291,35.0,15.5,Hybrid,5.44,5,2.83,26.7,3,14.7,6.65,2.62,6.67,4.99,84.0,9.7,0.3906,0
EMP03766,35,Female,Engineering,Junior Dev,6.93,80069,46.5,0.8,Hybrid,9.63,7,3.82,66.2,2,22.0,6.69,5.51,6.86,4.54,6.5,2.7,0.4918,0
EMP03767,27,Other,Engineering,Senior Dev,2.76,86294,52.3,10.7,Full Remote,8.37,7,3.89,51.3,4,10.0,5.86,3.07,7.79,4.64,1.1,4.2,0.4271,0
EMP03768,45,Male,Marketing,Associate,0.1,75996,44.1,8.3,Full Remote,7.93,5,3.0,81.3,8,14.9,7.63,5.59,7.55,5.45,0.9,3.4,0.3529,0
EMP03769,40,Female,Operations,Senior Analyst,3.01,70944,49.0,23.9,Full Remote,5.43,10,4.06,68.3,4,16.0,6.82,7.5,6.42,7.23,9.4,8.8,0.704,1
EMP03770,30,Male,Operations,Analyst,9.07,120722,40.9,12.4,Hybrid,8.92,8,3.14,70.9,4,16.4,5.84,7.21,7.94,6.76,0.3,9.2,0.3822,0
EMP03771,43,Male,Engineering,Tech Lead,0.25,78645,35.0,16.2,Hybrid,9.15,6,4.22,91.5,4,7.6,7.8,6.29,6.36,6.61,8.7,4.3,0.3692,0
EMP03772,31,Female,Sales,Manager,2.62,95142,45.0,23.1,Full Remote,6.53,5,5.0,35.6,6,20.3,7.47,5.15,8.86,7.65,20.4,8.4,0.4062,0
EMP03773,28,Male,HR,Senior Analyst,7.41,78573,50.4,16.7,On-site,7.07,8,3.88,68.9,3,15.9,6.49,2.57,5.07,4.82,18.7,18.6,0.3794,0
EMP03774,28,Male,Engineering,Senior Dev,0.1,47553,35.0,3.6,Hybrid,8.26,7,3.41,70.6,7,11.0,7.55,4.44,7.4,5.03,13.0,2.8,0.3087,0
EMP03775,22,Male,Operations,Manager,2.99,88747,41.3,3.8,On-site,4.3,8,2.95,70.6,10,6.4,8.93,2.81,4.75,5.7,9.5,10.1,0.4825,0
EMP03776,38,Male,Finance,Manager,1.93,58605,43.0,7.5,Hybrid,6.8,7,3.66,76.8,2,4.0,7.71,6.37,6.45,3.91,83.7,2.5,0.5433,0
EMP03777,22,Female,Customer Support,Senior Analyst,1.28,72725,67.8,2.2,Full Remote,7.57,9,2.72,60.1,2,11.2,6.03,3.78,7.17,5.59,1.0,9.0,0.568,0
EMP03778,25,Female,Engineering,Tech Lead,2.96,82635,46.8,8.9,On-site,8.2,10,3.31,93.1,2,17.2,6.29,6.64,4.91,3.79,14.6,13.7,0.4411,0
EMP03779,22,Male,Engineering,Senior Dev,0.16,40000,35.0,6.5,On-site,5.9,13,2.78,57.1,0,5.4,7.68,7.68,4.71,5.46,33.1,10.1,0.7648,1
EMP03780,34,Male,Operations,Senior Analyst,4.2,40000,35.0,7.2,Hybrid,5.07,12,4.17,65.8,2,10.9,5.09,6.46,4.79,5.3,12.8,9.6,0.5706,0
EMP03781,33,Male,Finance,Analyst,0.1,97736,50.8,28.4,Full Remote,6.8,5,3.08,81.1,9,8.5,6.5,2.99,5.27,6.0,14.3,6.3,0.408,0
EMP03782,32,Female,Operations,Senior Analyst,1.1,58406,64.9,25.2,Full Remote,8.94,10,3.47,73.4,6,4.6,6.78,2.5,8.77,4.26,8.2,8.6,0.5076,0
EMP03783,26,Male,Engineering,Junior Dev,2.1,59591,42.8,14.5,On-site,9.56,5,2.12,51.7,2,12.4,5.54,6.12,5.41,5.46,7.7,9.1,0.4797,0
EMP03784,25,Female,HR,Analyst,1.42,79160,42.3,1.4,Full Remote,7.89,11,3.23,69.7,2,17.6,6.49,5.78,4.97,4.37,7.8,2.5,0.3122,0
EMP03785,38,Male,Marketing,Senior,1.1,65358,48.4,2.4,Hybrid,8.1,8,3.2,57.8,5,12.4,7.35,2.45,8.8,5.96,35.4,2.5,0.113,0
EMP03786,30,Male,Engineering,Manager,5.33,85439,38.6,18.3,Hybrid,7.93,8,2.77,59.6,9,7.0,6.62,2.41,4.19,4.93,36.9,2.4,0.3705,0
EMP03787,37,Female,Marketing,Director,8.19,73721,35.0,8.0,Full Remote,5.9,5,3.26,80.7,7,18.2,8.61,2.3,5.12,3.69,19.1,10.4,0.3338,0
EMP03788,27,Female,HR,Senior Analyst,6.21,79965,53.3,3.7,Hybrid,7.67,9,1.51,80.9,3,5.9,8.65,4.43,6.5,4.69,22.0,9.1,0.4129,0
EMP03789,36,Male,Engineering,Senior Dev,2.22,57453,40.1,11.0,Hybrid,4.5,7,2.58,49.8,3,14.4,6.11,3.51,8.26,6.39,7.8,4.5,0.3516,0
EMP03790,45,Female,Sales,Associate,6.47,79839,53.4,0.7,Hybrid,4.14,10,2.16,68.2,3,7.6,4.24,1.69,5.47,7.38,19.8,5.8,0.5112,0
EMP03791,39,Female,HR,Senior Analyst,7.61,102627,38.9,15.5,Hybrid,7.38,7,4.11,79.0,8,12.9,8.56,7.31,7.09,7.41,1.9,13.9,0.3773,0
EMP03792,31,Female,Marketing,Associate,1.58,60806,46.0,7.9,On-site,6.06,9,3.48,64.5,3,21.0,6.06,5.34,6.6,4.96,15.8,2.6,0.4695,0
EMP03793,37,Female,Operations,Analyst,1.0,97882,51.8,2.2,Hybrid,8.05,6,1.44,62.9,5,5.1,7.2,4.15,6.69,7.52,27.2,1.0,0.4719,0
EMP03794,33,Female,Sales,Senior,0.31,73710,53.6,4.0,Hybrid,5.95,7,4.29,60.7,4,7.1,8.06,6.95,6.53,3.37,15.1,4.1,0.6799,0
EMP03795,35,Other,Sales,Associate,1.96,93362,46.9,0.5,Hybrid,6.09,7,3.84,57.0,1,10.3,7.84,3.76,4.99,4.53,60.8,5.4,0.3509,0
EMP03796,32,Male,Customer Support,Analyst,8.77,78219,46.5,13.2,Full Remote,8.13,5,3.41,62.2,5,10.2,6.71,4.77,8.94,4.16,47.3,6.0,0.3714,0
EMP03797,33,Female,Customer Support,Manager,2.47,74164,50.0,6.2,On-site,8.83,18,3.77,79.7,4,8.5,6.84,3.32,7.38,4.6,35.9,4.6,0.3416,0
EMP03798,36,Male,Engineering,Senior Dev,3.3,83743,48.7,5.2,Hybrid,5.74,4,3.4,61.1,2,13.5,6.93,2.23,5.09,5.34,8.0,3.1,0.4119,0
EMP03799,27,Male,Operations,Analyst,0.36,105339,35.0,5.1,Full Remote,4.78,6,3.22,54.0,6,15.1,5.25,6.68,2.03,5.51,28.7,11.4,0.5477,0
EMP03800,26,Male,Engineering,Junior Dev,0.46,80902,35.0,7.1,Hybrid,7.98,7,3.57,90.7,1,15.1,6.6,3.77,4.39,7.84,27.3,0.8,0.2611,0
EMP03801,23,Male,Engineering,Junior Dev,1.87,86963,35.0,21.3,Hybrid,8.6,6,3.55,61.5,4,16.5,8.65,6.51,5.59,4.59,18.9,8.4,0.4625,0
EMP03802,22,Female,Sales,Associate,9.06,65787,51.1,10.6,Full Remote,9.75,7,2.85,68.1,2,11.5,4.89,4.19,5.93,6.47,37.4,4.7,0.2547,0
EMP03803,25,Female,Sales,Manager,1.34,114272,41.8,2.0,On-site,9.31,8,4.1,61.0,0,18.8,3.8,5.48,6.69,5.85,6.3,2.0,0.1879,0
EMP03804,36,Female,Operations,Analyst,6.3,91008,51.6,11.4,Full Remote,8.09,8,2.86,72.6,2,12.5,5.18,5.51,6.15,3.46,7.2,1.9,0.5433,0
EMP03805,27,Male,Finance,Manager,0.38,76942,48.2,18.2,Hybrid,9.44,7,3.26,73.4,2,3.6,5.54,3.18,8.47,8.32,74.8,6.5,0.3124,0
EMP03806,39,Male,Customer Support,Analyst,2.88,71933,37.0,9.1,Hybrid,9.49,9,4.18,63.6,1,10.0,6.31,4.15,7.56,4.7,5.3,6.2,0.3023,0
EMP03807,35,Female,Finance,Senior Analyst,2.75,99447,44.0,2.0,Full Remote,5.71,11,4.37,77.9,3,10.3,5.17,6.94,6.52,8.58,79.0,6.3,0.3651,0
EMP03808,22,Male,Sales,Senior,5.9,59844,41.4,11.6,On-site,7.58,9,4.26,40.8,0,5.3,7.22,2.89,5.58,4.87,5.4,4.0,0.3882,0
EMP03809,40,Female,Finance,Senior Analyst,0.1,40000,40.1,5.3,Hybrid,9.76,4,2.14,77.0,5,15.8,6.79,2.49,5.31,4.3,13.1,13.8,0.2217,0
EMP03810,41,Female,Customer Support,Senior Analyst,0.63,76809,52.3,32.0,On-site,7.99,7,3.35,74.2,4,11.5,7.32,5.46,3.19,8.5,2.6,14.1,0.5511,0
EMP03811,27,Female,Finance,Manager,0.74,104750,65.1,4.9,Hybrid,7.15,6,2.57,78.8,5,0.7,7.9,3.33,6.84,5.53,11.6,0.4,0.4603,0
EMP03812,38,Female,Operations,Analyst,8.99,114782,53.9,1.2,On-site,9.35,10,2.66,76.7,4,1.1,7.04,6.96,6.87,7.51,2.0,1.8,0.3366,0
EMP03813,28,Female,Customer Support,Senior Analyst,0.5,72317,44.8,2.1,Full Remote,4.45,9,2.99,53.6,3,2.8,7.74,4.66,6.76,6.61,61.5,7.8,0.3748,0
EMP03814,35,Male,Engineering,Tech Lead,0.11,76089,55.1,10.5,Hybrid,7.37,6,3.27,76.7,4,12.2,7.86,4.98,4.66,5.23,8.4,12.8,0.4363,0
EMP03815,24,Female,Finance,Analyst,2.29,87988,58.7,11.0,On-site,7.79,3,3.06,60.1,5,15.2,7.53,4.62,4.9,7.15,3.2,6.7,0.4854,0
EMP03816,22,Male,Operations,Analyst,2.26,68391,35.0,9.5,Full Remote,8.78,11,1.39,63.5,3,13.4,5.25,6.33,6.93,5.19,15.3,6.0,0.5403,0
EMP03817,31,Male,Customer Support,Analyst,5.57,87910,54.8,2.1,Full Remote,7.62,9,3.7,79.5,5,12.8,7.15,5.6,6.11,3.95,39.0,1.4,0.3478,0
EMP03818,34,Male,Engineering,Senior Dev,8.92,72864,51.2,4.0,On-site,7.44,2,3.43,38.3,3,6.6,4.6,5.2,5.42,2.54,28.5,2.6,0.6344,0
EMP03819,31,Female,Marketing,Associate,2.32,100284,54.5,20.5,On-site,7.24,9,4.49,75.9,8,3.8,7.9,6.34,6.55,5.7,1.0,0.6,0.7578,1
EMP03820,25,Male,Finance,Analyst,7.98,93074,51.5,31.6,On-site,6.43,10,3.43,73.5,4,21.4,7.1,5.64,5.8,4.21,9.6,5.3,0.6555,0
EMP03821,31,Male,Engineering,Senior Dev,3.87,95255,43.2,9.3,Hybrid,4.26,12,1.99,78.7,7,12.2,7.2,4.92,7.23,6.09,4.9,8.7,0.4288,0
EMP03822,37,Male,HR,Senior Analyst,0.92,69867,61.3,10.3,Hybrid,7.77,11,2.41,68.0,2,12.5,4.54,2.42,6.9,6.14,0.1,14.4,0.4794,0
EMP03823,34,Female,Sales,Associate,7.91,123148,47.7,27.0,Full Remote,6.57,9,2.14,96.0,4,16.1,3.23,6.14,5.67,4.12,15.9,2.4,0.5671,0
EMP03824,36,Female,Sales,Associate,3.3,87097,41.5,2.1,Hybrid,4.53,10,3.28,56.5,1,13.6,8.3,1.62,6.98,7.61,15.3,4.0,0.3351,0
EMP03825,29,Female,Sales,Senior,1.6,81182,49.0,13.8,Hybrid,8.26,9,4.77,55.9,0,12.8,5.31,4.44,6.3,5.7,16.8,14.5,0.4186,0
EMP03826,44,Female,Marketing,Director,3.42,55976,52.8,18.2,Full Remote,7.25,7,3.9,73.7,4,15.1,5.41,5.17,7.28,3.72,17.7,22.9,0.4479,0
EMP03827,25,Male,Sales,Senior,1.54,72573,45.8,3.4,Hybrid,7.16,9,3.61,28.6,4,15.8,8.35,6.33,4.66,6.97,2.2,5.7,0.4124,0
EMP03828,38,Male,Marketing,Manager,0.36,77859,48.1,2.0,Hybrid,7.02,11,2.62,80.4,2,15.0,4.49,3.53,7.04,3.97,65.0,3.8,0.3878,0
EMP03829,44,Female,Sales,Senior,3.81,55308,45.7,1.1,Hybrid,6.42,14,3.84,84.7,6,5.6,8.02,3.68,3.04,5.9,1.2,8.0,0.3797,0
EMP03830,38,Male,Engineering,Junior Dev,5.21,67692,39.7,1.4,Hybrid,5.31,6,3.27,51.4,5,14.6,7.08,2.99,2.86,2.59,12.8,2.3,0.5255,0
EMP03831,33,Male,Engineering,Senior Dev,3.91,70854,38.4,17.4,On-site,8.05,10,3.71,73.9,9,14.0,4.3,3.14,4.95,3.63,70.1,1.6,0.5084,0
EMP03832,30,Male,Engineering,Tech Lead,0.78,76398,35.0,7.4,Hybrid,8.35,7,3.91,68.7,3,14.7,4.02,4.52,7.03,6.18,4.9,1.8,0.3118,0
EMP03833,43,Female,HR,Senior Analyst,9.41,40000,57.1,2.0,Hybrid,8.34,5,3.13,57.3,5,8.2,7.52,5.61,8.88,4.4,5.3,10.3,0.4466,0
EMP03834,23,Male,Operations,Manager,0.1,71618,43.2,5.1,Hybrid,8.17,9,3.73,45.8,5,7.6,8.19,2.88,6.78,6.6,58.5,7.2,0.3233,0
EMP03835,27,Female,Engineering,Manager,1.21,65566,35.0,6.0,Full Remote,7.59,6,4.98,79.8,3,5.4,6.46,7.38,5.63,6.46,43.1,2.6,0.393,0
EMP03836,31,Male,Engineering,Junior Dev,0.9,74477,48.2,15.9,Hybrid,5.0,7,4.51,64.8,6,12.7,5.35,5.79,8.17,5.72,78.4,4.6,0.438,0
EMP03837,44,Female,Finance,Analyst,0.15,100881,48.0,3.2,Hybrid,8.99,11,4.23,81.6,2,9.7,8.34,8.64,7.33,3.89,6.5,4.5,0.5224,0
EMP03838,38,Male,Sales,Associate,1.56,126309,35.0,6.6,Hybrid,7.83,4,5.0,84.3,4,12.9,7.25,4.9,5.35,4.87,61.5,4.7,0.3892,0
EMP03839,27,Male,Customer Support,Analyst,2.93,91959,38.3,7.9,On-site,8.54,8,5.0,66.4,1,13.2,6.86,4.45,6.2,6.72,28.9,7.7,0.3438,0
EMP03840,32,Male,Finance,Analyst,6.43,44139,38.0,10.4,Hybrid,7.75,8,4.72,79.9,3,13.9,5.96,5.39,6.83,5.9,11.3,2.9,0.3095,0
EMP03841,30,Female,Sales,Manager,13.72,66364,39.1,6.3,Full Remote,6.5,8,2.67,79.0,4,12.6,8.31,3.4,6.34,8.93,103.4,14.0,0.3697,0
EMP03842,29,Male,Sales,Associate,4.95,89899,54.7,4.2,Hybrid,7.02,10,2.55,82.0,3,10.7,8.21,5.0,2.75,5.83,36.8,14.8,0.5982,0
EMP03843,42,Female,Marketing,Associate,1.9,87082,43.8,16.8,On-site,6.59,8,2.49,54.9,4,9.7,2.46,5.68,7.38,5.96,48.7,18.4,0.5891,0
EMP03844,24,Female,Engineering,Junior Dev,3.86,99683,41.6,6.8,Hybrid,9.22,6,4.18,67.4,3,13.8,7.27,3.31,7.11,4.03,36.9,7.7,0.2971,0
EMP03845,47,Female,Engineering,Manager,5.57,72566,54.0,12.1,On-site,8.49,6,4.1,84.0,6,11.2,7.81,2.05,6.85,4.84,2.9,7.6,0.3034,0
EMP03846,41,Male,Engineering,Senior Dev,1.88,65912,49.0,11.4,Hybrid,4.78,8,3.86,87.4,7,6.0,5.65,5.19,6.23,4.67,10.2,3.0,0.2739,0
