user_id,age,gender,fitness_level,health_goal,bmi,diet_preference,baseline_stress,avg_steps,avg_active_minutes,avg_sleep_hours,avg_resting_hr,avg_calories_burned,avg_wellness_score,steps_consistency,activity_consistency
USER1740,49,Female,Lightly Active,Weight Loss,24.5,Balanced,6.98,5541.277777777777,26.022222222222222,7.066222222222223,69.38888888888889,1850.088888888889,7.029111111111111,0.3753557350651837,0.503615225031971
USER1741,30,Male,Very Active,Weight Loss,28.4,Balanced,5.7,11674.444444444445,69.06666666666666,7.931444444444445,71.35555555555555,2300.733333333333,7.179777777777777,0.3068687549154605,0.45910901479887445
USER1742,30,Female,Lightly Active,General Fitness,31.6,Low Carb,7.08,5458.055555555556,27.288888888888888,6.945111111111112,70.8,1843.0666666666666,7.010777777777778,0.36612518959085755,0.42141154345646337
USER1743,32,Female,Sedentary,Better Sleep,21.2,Balanced,7.99,2740.5222222222224,8.533333333333333,6.523888888888889,70.15555555555555,1636.9666666666667,7.054333333333333,0.3703962687755048,0.3654473463064033
USER1744,43,Male,Lightly Active,General Fitness,23.7,Low Carb,3.03,5583.033333333334,27.455555555555556,6.935555555555556,70.92222222222222,1859.4555555555555,7.129888888888888,0.35529286394230825,0.44322822487210084
USER1745,22,Female,Very Active,Weight Loss,25.7,Balanced,3.32,11439.877777777778,69.02222222222223,7.947,69.24444444444444,2302.1111111111113,7.250111111111111,0.3200566054123461,0.48009685170626915
USER1746,34,Female,Lightly Active,Weight Loss,32.2,Balanced,6.22,5316.655555555555,26.866666666666667,7.02,68.88888888888889,1841.0777777777778,6.8276666666666666,0.34468584355079707,0.5376711097812915
USER1747,41,Male,Moderately Active,Stress Management,23.4,Balanced,2.82,7697.4111111111115,44.4,7.686888888888889,68.62222222222222,2051.722222222222,7.176333333333333,0.38770199051238674,0.4767172112582856
USER1748,37,Male,Moderately Active,Stress Management,23.6,Balanced,4.37,8345.711111111112,44.266666666666666,7.356222222222222,70.12222222222222,2054.3555555555554,6.886666666666666,0.3956245765402437,0.4721411522645122
USER1749,33,Male,Lightly Active,General Fitness,27.9,Vegetarian,6.05,5196.455555555555,28.4,7.142333333333332,68.71111111111111,1839.2333333333333,7.037888888888888,0.38674101710261305,0.37606190370300013
USER1750,42,Male,Sedentary,General Fitness,23.7,High Protein,7.32,2883.9333333333334,8.922222222222222,6.566000000000001,70.8,1654.2555555555555,7.040555555555556,0.3626781928941075,0.45575607152464553
USER1751,18,Male,Moderately Active,Weight Loss,26.6,Balanced,4.07,8258.722222222223,43.3,7.6401111111111115,69.25555555555556,2029.6777777777777,6.963222222222223,0.37131475800332964,0.45043083943415646
USER1752,38,Female,Lightly Active,Stress Management,19.8,Low Carb,5.79,5504.055555555556,25.833333333333332,6.894777777777778,68.75555555555556,1836.4,6.994666666666666,0.35685157681632407,0.4189946283568267
USER1753,25,Male,Moderately Active,Stress Management,34.9,Balanced,6.45,7848.844444444445,47.91111111111111,7.549555555555556,69.52222222222223,2033.4,6.934777777777778,0.4137182557741806,0.4503285063197868
USER1754,18,Female,Lightly Active,Weight Loss,20.6,Low Carb,4.6,5622.444444444444,25.655555555555555,7.038222222222223,70.62222222222222,1844.8444444444444,6.768777777777778,0.3193322644460199,0.45804457824629063
USER1755,37,Female,Lightly Active,General Fitness,24.7,Balanced,6.29,5460.577777777778,27.555555555555557,6.956666666666667,70.03333333333333,1850.3111111111111,7.177,0.39872331575506803,0.3422089950905926
USER1756,45,Female,Moderately Active,Weight Loss,25.9,Low Carb,3.18,8366.58888888889,46.833333333333336,7.529444444444445,68.88888888888889,2067.633333333333,6.9126666666666665,0.3469878608574405,0.4680961301466163
USER1757,30,Female,Lightly Active,Weight Loss,33.7,High Protein,2.61,5384.544444444445,27.166666666666668,6.950333333333333,67.64444444444445,1853.6666666666667,6.769444444444445,0.3600180337534792,0.41006386772928466
USER1758,41,Male,Lightly Active,Weight Loss,20.7,Balanced,3.84,5517.288888888889,27.8,7.092111111111111,66.45555555555555,1845.088888888889,6.927888888888889,0.3809116800288608,0.48473681395844526
USER1759,48,Male,Lightly Active,Weight Loss,33.9,Vegetarian,4.57,5671.144444444444,28.255555555555556,7.032555555555555,68.56666666666666,1849.5777777777778,6.926,0.3410749416142695,0.4328930648983881
USER1760,45,Female,Lightly Active,Build Muscle,29.0,Balanced,4.84,5727.288888888889,27.666666666666668,6.977333333333334,67.47777777777777,1881.5444444444445,7.114555555555556,0.32424202680435626,0.41160162838204317
USER1761,48,Female,Lightly Active,Build Muscle,27.7,Balanced,3.59,5349.4111111111115,26.6,6.9143333333333326,69.74444444444444,1840.1666666666667,6.645666666666667,0.3883697115963334,0.40769770006969047
USER1762,39,Female,Moderately Active,General Fitness,22.1,Balanced,4.96,8772.822222222223,43.74444444444445,7.669333333333333,69.84444444444445,2073.5222222222224,7.041222222222222,0.30752987552977695,0.5182941576382012
USER1763,32,Male,Lightly Active,Build Muscle,28.3,Balanced,8.06,5344.444444444444,27.177777777777777,6.9396666666666675,70.13333333333334,1838.2444444444445,7.132666666666667,0.3786655359899696,0.3530939501027173
USER1764,18,Female,Lightly Active,Weight Loss,23.1,Balanced,4.23,5560.644444444444,26.5,7.120666666666667,70.57777777777778,1864.4222222222222,6.815666666666666,0.3812085278573003,0.4361699907028398
USER1765,29,Male,Moderately Active,Weight Loss,31.1,Balanced,4.67,7398.677777777778,48.72222222222222,7.384111111111111,70.0,2046.2444444444445,6.968555555555555,0.4076773171019033,0.4305041127331753
USER1766,23,Female,Lightly Active,General Fitness,22.1,Balanced,4.26,5301.966666666666,26.677777777777777,7.046888888888889,69.63333333333334,1848.9222222222222,7.106444444444445,0.39307616172752263,0.44246273326095475
USER1767,53,Other,Lightly Active,Build Muscle,25.5,Balanced,7.96,5374.1,26.444444444444443,7.016444444444445,70.34444444444445,1835.2222222222222,6.8052222222222225,0.39692045844227897,0.42821684550059036
USER1768,30,Male,Very Active,Weight Loss,23.8,Low Carb,2.97,10988.91111111111,70.74444444444444,8.037777777777778,69.95555555555555,2292.3888888888887,7.074555555555556,0.3494667102201592,0.45489084060999796
USER1769,33,Female,Moderately Active,Stress Management,22.0,Vegan,6.46,8394.455555555556,42.82222222222222,7.474222222222222,70.55555555555556,2053.322222222222,7.040555555555556,0.35894989292822366,0.4418785651638124
USER1770,37,Male,Lightly Active,General Fitness,29.0,Balanced,3.03,5255.066666666667,29.044444444444444,6.873888888888889,70.78888888888889,1847.0,7.0715555555555545,0.4018740665248654,0.47208879581426594
USER1771,32,Male,Moderately Active,Stress Management,28.1,Balanced,3.26,7726.544444444445,43.65555555555556,7.459333333333333,70.35555555555555,2041.1333333333334,6.832111111111111,0.36205871998890804,0.4864243943796883
USER1772,48,Female,Sedentary,Build Muscle,30.8,Balanced,2.74,2697.822222222222,8.422222222222222,6.548666666666667,69.71111111111111,1656.111111111111,7.060555555555556,0.3475358445678445,0.3662804947774268
USER1773,25,Female,Moderately Active,Weight Loss,18.9,Vegan,4.91,8028.155555555555,47.22222222222222,7.432666666666667,69.28888888888889,2051.3555555555554,6.625333333333333,0.3638283231764545,0.439065562579342
USER1774,33,Female,Lightly Active,General Fitness,30.3,Low Carb,5.09,5765.733333333334,27.288888888888888,6.939444444444444,69.2,1888.0333333333333,7.0855555555555565,0.3634386143632927,0.4353484056463282
USER1775,24,Female,Lightly Active,Weight Loss,36.0,Balanced,4.11,5630.455555555555,27.2,7.001888888888889,69.3,1862.1444444444444,7.19,0.34001560501583467,0.4588724950496094
USER1776,18,Female,Lightly Active,Build Muscle,24.2,Balanced,5.61,5893.644444444444,28.11111111111111,6.9559999999999995,68.57777777777778,1874.8555555555556,7.093777777777778,0.3116266993045468,0.43497721149921076
USER1777,25,Female,Sedentary,Weight Loss,33.6,Balanced,3.23,2747.3777777777777,8.555555555555555,6.386111111111111,69.65555555555555,1657.7555555555555,7.261,0.35197572962025464,0.5162581181585716
USER1778,31,Female,Sedentary,Stress Management,24.9,Balanced,4.83,2653.677777777778,8.944444444444445,6.567666666666667,69.63333333333334,1657.0222222222221,7.198222222222222,0.37536728039504585,0.4384175874231012
USER1779,27,Male,Very Active,Weight Loss,20.5,High Protein,7.0,10645.988888888889,71.28888888888889,8.046888888888889,68.85555555555555,2284.788888888889,6.967888888888889,0.3540790898654312,0.3887279216764019
USER1780,25,Other,Lightly Active,Better Sleep,24.8,Vegan,3.9,5151.233333333334,27.844444444444445,6.928777777777778,69.68888888888888,1851.1444444444444,7.211111111111111,0.35397135246302147,0.39304508462257526
USER1781,18,Male,Lightly Active,Stress Management,30.2,Balanced,4.13,5556.2555555555555,25.055555555555557,7.013888888888889,69.55555555555556,1848.411111111111,7.114333333333333,0.3677647213570103,0.4196614897470291
USER1782,31,Female,Sedentary,Build Muscle,22.6,Low Carb,5.67,2683.8777777777777,7.955555555555556,6.522777777777777,70.9,1639.2555555555555,6.751666666666666,0.3837684114298859,0.4530897783109018
USER1783,18,Male,Sedentary,General Fitness,23.6,Balanced,6.57,2709.1111111111113,9.422222222222222,6.497222222222222,69.97777777777777,1652.111111111111,6.912333333333334,0.3707848019975712,0.34564603134092053
USER1784,39,Male,Moderately Active,General Fitness,28.4,Balanced,5.19,8692.422222222222,44.0,7.61011111111111,70.56666666666666,2057.188888888889,6.961222222222222,0.3088440612742334,0.46525359251680604
USER1785,32,Male,Lightly Active,Stress Management,26.0,Vegan,4.36,5412.366666666667,26.566666666666666,6.888222222222223,69.43333333333334,1836.7222222222222,7.001222222222222,0.37730940997998025,0.41649701169398484
USER1786,18,Female,Lightly Active,Build Muscle,28.3,Low Carb,3.43,5313.211111111111,28.477777777777778,6.927,69.41111111111111,1853.4,7.145888888888889,0.3968052261224704,0.39967585367454
USER1787,28,Male,Sedentary,Stress Management,27.0,Balanced,5.03,2804.1666666666665,8.266666666666667,6.504666666666666,70.28888888888889,1682.6,7.050111111111111,0.3500903013960633,0.3678222455011285
USER1788,24,Male,Moderately Active,Build Muscle,27.9,Balanced,5.88,8168.033333333334,45.888888888888886,7.469555555555555,70.33333333333333,2058.9,6.929222222222222,0.3489162480295852,0.48806767786321803
USER1789,35,Female,Sedentary,Better Sleep,24.3,Vegetarian,4.42,2651.4444444444443,9.188888888888888,6.540111111111111,68.4,1677.4555555555555,6.905555555555556,0.3623201257342185,0.383452804801367
USER1790,45,Female,Sedentary,Build Muscle,26.9,Low Carb,5.4,2851.9222222222224,8.166666666666666,6.3613333333333335,69.81111111111112,1660.6444444444444,7.029111111111111,0.3645465752910705,0.4092322987988183
USER1791,18,Male,Lightly Active,Build Muscle,22.3,Balanced,5.32,5639.833333333333,26.88888888888889,7.004111111111111,69.23333333333333,1853.1777777777777,6.957333333333333,0.29923307676162647,0.436097590266648
USER1792,33,Male,Lightly Active,Stress Management,31.2,Balanced,2.56,5245.544444444445,28.344444444444445,6.937444444444444,69.0,1849.0777777777778,6.986111111111111,0.34025987488548015,0.3961187455099823
USER1793,30,Male,Sedentary,Stress Management,23.5,Balanced,4.78,2701.7555555555555,8.71111111111111,6.582777777777778,70.37777777777778,1625.9777777777779,6.870444444444445,0.38736179543695437,0.42713373054501663
USER1794,38,Male,Moderately Active,General Fitness,30.5,High Protein,5.37,8224.111111111111,45.98888888888889,7.518666666666667,69.78888888888889,2062.1,7.068,0.3236535479394549,0.45773360324024515
USER1795,34,Female,Moderately Active,Weight Loss,25.1,Low Carb,6.48,7847.0,43.17777777777778,7.504444444444444,68.15555555555555,2018.7222222222222,7.129666666666666,0.37878385594234704,0.46381733875514464
USER1796,24,Female,Moderately Active,Build Muscle,26.8,Balanced,5.04,7848.8,43.644444444444446,7.585777777777778,69.8,2022.6666666666667,6.952555555555556,0.3852183114585474,0.47153514079528497
USER1797,28,Female,Lightly Active,Better Sleep,24.0,Low Carb,5.46,5574.922222222222,26.744444444444444,7.022333333333333,69.97777777777777,1850.8,7.136333333333333,0.3834525387309779,0.441881092815289
USER1798,24,Male,Sedentary,Stress Management,21.9,Vegetarian,3.51,2679.177777777778,9.155555555555555,6.492333333333334,68.02222222222223,1647.7777777777778,7.032,0.38916492620677623,0.4143763855252394
USER1799,42,Female,Lightly Active,Stress Management,19.0,Balanced,3.85,5367.233333333334,28.044444444444444,7.0585555555555555,68.53333333333333,1848.9555555555555,6.975444444444444,0.3401465068409342,0.423048928614632
USER1800,32,Female,Very Active,Weight Loss,21.8,Balanced,1.79,10815.988888888889,73.67777777777778,7.958555555555555,68.23333333333333,2281.5666666666666,6.695666666666667,0.3739315933778465,0.4560013852981186
USER1801,51,Female,Lightly Active,Build Muscle,24.7,Low Carb,2.19,5470.3,27.344444444444445,7.074111111111111,69.28888888888889,1847.3333333333333,7.074666666666667,0.321652043645759,0.4174803952318382
USER1802,31,Female,Moderately Active,General Fitness,26.8,Low Carb,2.23,7666.633333333333,47.34444444444444,7.684333333333334,67.4,2033.1222222222223,7.137777777777777,0.3871390241046288,0.36543532968758974
USER1803,24,Female,Sedentary,Stress Management,30.0,Vegetarian,5.78,2854.777777777778,8.744444444444444,6.422000000000001,70.24444444444444,1666.3777777777777,7.425666666666666,0.3686570780088279,0.4440556132139115
USER1804,18,Female,Lightly Active,Weight Loss,24.2,Vegan,4.84,5384.377777777778,27.022222222222222,7.068222222222222,68.22222222222223,1849.0,6.8423333333333325,0.36542129272987245,0.39627590192870177
USER1805,18,Male,Sedentary,Stress Management,22.5,Balanced,5.32,2737.8888888888887,8.333333333333334,6.533555555555555,71.3,1646.2888888888888,7.185,0.3556945304128821,0.45708705016503304
USER1806,18,Female,Lightly Active,General Fitness,20.2,Balanced,2.38,5360.2,27.033333333333335,7.034000000000001,69.4,1843.1444444444444,6.988555555555556,0.3682531397811685,0.34513291660699386
USER1807,34,Female,Very Active,Weight Loss,27.9,High Protein,4.38,11087.966666666667,75.5111111111111,8.09988888888889,70.1,2312.8555555555554,6.797444444444444,0.32337679059079366,0.3995147698662132
USER1808,37,Female,Very Active,Build Muscle,31.5,Balanced,4.18,11040.255555555555,72.1,8.226888888888888,70.35555555555555,2299.288888888889,6.888888888888889,0.39181952820659305,0.4439824118107297
USER1809,18,Male,Lightly Active,Weight Loss,31.1,Low Carb,5.35,5362.422222222222,26.377777777777776,6.890444444444444,70.1,1842.6222222222223,6.709222222222222,0.39919460262367334,0.40828486867075425
USER1810,40,Female,Lightly Active,General Fitness,28.8,Low Carb,4.19,5686.533333333334,25.31111111111111,7.103666666666667,70.44444444444444,1857.7111111111112,6.790555555555556,0.37031277837011817,0.4578598633279362
USER1811,27,Female,Very Active,Weight Loss,28.6,Low Carb,3.35,10793.68888888889,80.15555555555555,7.914777777777778,70.76666666666667,2324.511111111111,6.9735555555555555,0.3841674907427556,0.4410100036030668
USER1812,33,Male,Moderately Active,Weight Loss,32.8,Balanced,5.58,8281.366666666667,46.111111111111114,7.5393333333333326,68.66666666666667,2045.8111111111111,6.947777777777778,0.39783023174032056,0.4457035510217284
USER1813,48,Male,Sedentary,Stress Management,27.3,Vegetarian,7.25,2928.6222222222223,9.255555555555556,6.356888888888889,68.56666666666666,1647.8333333333333,6.861555555555555,0.3308610815892054,0.3931514275564374
USER1814,40,Female,Lightly Active,Weight Loss,28.6,Vegetarian,3.61,5530.511111111111,25.855555555555554,7.0360000000000005,67.7,1839.4555555555555,6.778888888888889,0.2965253994777957,0.4525411782225743
USER1815,29,Female,Sedentary,Weight Loss,24.7,Low Carb,1.85,2686.0555555555557,8.766666666666667,6.552444444444445,70.5111111111111,1675.9666666666667,7.163555555555556,0.3890258417508482,0.45150629741967996
USER1816,23,Female,Lightly Active,Build Muscle,20.6,Balanced,5.71,5683.566666666667,27.288888888888888,7.055777777777777,69.1,1858.6666666666667,6.753,0.3324077320166404,0.4492855902213624
USER1817,18,Male,Lightly Active,General Fitness,23.3,Balanced,3.33,5358.6,27.27777777777778,6.99388888888889,69.21111111111111,1844.1555555555556,7.073555555555556,0.36796412463180805,0.4445751543950742
USER1818,24,Female,Lightly Active,Stress Management,26.0,Balanced,2.04,5680.655555555555,25.988888888888887,7.049888888888889,68.85555555555555,1861.088888888889,7.218333333333333,0.3334704931788621,0.43727607545491454
USER1819,29,Male,Lightly Active,Build Muscle,26.2,Balanced,3.13,5483.544444444445,26.58888888888889,7.000777777777778,67.26666666666667,1852.9444444444443,7.281666666666667,0.3885879416997867,0.47524198436348924
USER1820,22,Male,Sedentary,Stress Management,33.7,Balanced,5.75,2587.822222222222,9.1,6.584888888888889,69.67777777777778,1640.388888888889,7.008555555555556,0.3849131323894651,0.42905559767970985
USER1821,30,Male,Lightly Active,General Fitness,26.3,High Protein,4.23,5390.577777777778,27.31111111111111,6.960888888888889,69.9,1851.9888888888888,7.108777777777777,0.32291678675980845,0.46657035516135326
USER1822,32,Male,Moderately Active,Weight Loss,30.7,Vegetarian,4.98,8497.577777777778,41.144444444444446,7.461444444444444,66.93333333333334,2033.411111111111,6.868666666666666,0.35739376390000077,0.4502412110635182
